#run	subrun	status
1181	5	questionable
1181	6	questionable
1181	7	questionable
1181	8	bad
1181	9	bad
1181	10	questionable
1181	11	bad
1181	12	bad
1181	13	questionable
1181	14	bad
1181	15	bad
1181	16	bad
1181	17	bad
1181	18	questionable
1181	19	questionable
1181	20	questionable
1181	21	bad
1181	22	questionable
1181	23	questionable
1181	24	bad
1181	25	bad
1181	26	questionable
1181	27	questionable
1181	28	bad
1181	29	bad
1181	30	questionable
1181	31	questionable
1181	32	bad
1181	33	questionable
1181	34	bad
1181	35	questionable
1181	36	bad
1181	37	bad
1181	38	questionable
1181	39	bad
1181	40	bad
1181	41	bad
1181	42	bad
1181	43	questionable
1181	44	bad
1181	45	bad
1181	46	questionable
1181	47	bad
1181	48	bad
1181	49	bad
1181	50	bad
1181	51	questionable
1181	52	bad
1181	53	questionable
1181	54	bad
1181	55	questionable
1181	56	bad
1181	57	bad
1181	58	questionable
1181	59	questionable
1181	60	questionable
1181	61	bad
1181	62	bad
1181	63	questionable
1181	64	bad
1181	65	questionable
1181	66	bad
1181	67	questionable
1181	68	questionable
1181	69	questionable
1181	70	bad
1182	1	questionable
1182	2	questionable
1182	3	questionable
1182	4	questionable
1182	5	questionable
1182	6	questionable
1182	7	good
1182	8	questionable
1182	9	questionable
1182	10	questionable
1182	11	questionable
1183	1	questionable
1183	2	good
1183	3	questionable
1183	4	questionable
1183	5	questionable
1183	6	questionable
1183	7	questionable
1183	8	questionable
1183	9	questionable
1183	10	questionable
1183	11	good
1183	12	good
1183	13	good
1183	14	good
1183	15	good
1183	16	good
1183	17	good
1183	18	questionable
1183	19	questionable
1183	20	questionable
1183	21	questionable
1183	22	questionable
1183	23	questionable
1183	24	questionable
1183	25	questionable
1183	26	questionable
1185	1	questionable
1185	2	questionable
1185	3	questionable
1185	4	questionable
1185	5	questionable
1185	6	questionable
1185	7	questionable
1185	8	questionable
1185	9	questionable
1185	10	questionable
1185	11	questionable
1185	12	questionable
1185	13	questionable
1185	14	questionable
1185	15	questionable
1185	16	questionable
1185	17	questionable
1185	18	questionable
1185	19	questionable
1185	20	questionable
1185	21	questionable
1185	22	questionable
1185	23	questionable
1185	24	questionable
1185	25	questionable
1185	26	questionable
1185	27	questionable
1185	28	questionable
1185	29	questionable
1185	30	good
1185	31	questionable
1185	32	questionable
1185	33	good
1185	34	good
1185	35	questionable
1185	36	questionable
1185	37	questionable
1185	38	questionable
1185	39	good
1185	40	questionable
1185	41	questionable
1185	42	questionable
1185	43	bad
1185	44	questionable
1185	45	questionable
1185	46	questionable
1185	47	questionable
1185	48	questionable
1185	49	questionable
1185	50	questionable
1185	51	questionable
1185	52	questionable
1186	1	good
1186	2	bad
1186	3	good
1186	4	good
1186	5	good
1186	6	good
1186	7	good
1186	8	good
1186	9	good
1186	10	good
1186	11	good
1186	12	good
1186	13	good
1186	14	good
1186	15	good
1186	16	good
1186	17	good
1186	18	good
1186	19	good
1186	20	good
1186	21	good
1186	22	good
1186	23	good
1186	24	good
1186	25	good
1186	26	good
1186	27	good
1186	28	good
1186	29	good
1186	30	good
1186	31	good
1186	32	good
1186	33	good
1186	34	good
1186	35	good
1186	36	good
1186	37	good
1186	38	good
1187	1	good
1187	2	good
1187	3	good
1187	4	good
1187	5	good
1187	6	good
1187	7	good
1187	8	good
1187	9	good
1187	10	good
1187	11	good
1187	12	good
1187	13	good
1187	14	good
1187	15	good
1187	16	good
1187	17	good
1187	18	good
1187	19	good
1187	20	good
1187	21	good
1187	22	good
1187	23	good
1187	24	good
1187	25	good
1187	26	good
1187	27	good
1187	28	good
1187	29	good
1187	30	good
1187	31	good
1187	32	good
1187	33	good
1187	34	good
1187	35	good
1187	36	good
1187	37	good
1187	38	good
1188	1	good
1188	2	good
1188	3	good
1188	4	good
1188	5	good
1188	6	good
1188	7	good
1188	8	good
1189	1	bad
1189	2	bad
1189	3	bad
1189	4	bad
1189	5	bad
1189	6	bad
1189	7	bad
1189	8	bad
1189	9	bad
1189	10	bad
1190	1	good
1190	2	good
1190	3	good
1190	4	good
1190	5	good
1190	6	good
1190	7	good
1190	8	good
1190	9	good
1191	1	good
1191	2	good
1191	3	good
1191	4	good
1191	5	good
1191	6	good
1191	7	good
1191	8	good
1191	9	good
1191	10	good
1191	11	good
1191	12	good
1191	13	good
1191	14	good
1191	15	good
1191	16	good
1191	17	good
1191	18	good
1191	19	good
1191	20	good
1191	21	good
1191	22	good
1191	23	good
1191	24	good
1191	25	good
1191	26	good
1192	1	good
1192	2	good
1192	3	good
1192	4	good
1192	5	good
1192	6	good
1192	7	good
1192	8	good
1192	9	good
1192	10	good
1192	11	good
1192	12	good
1192	13	good
1192	14	good
1192	15	good
1192	16	good
1192	17	good
1192	18	good
1192	19	good
1192	20	good
1192	21	good
1192	22	good
1192	23	good
1192	24	good
1192	25	good
1192	26	good
1192	27	good
1192	28	good
1193	1	good
1193	2	good
1193	3	good
1193	4	good
1193	5	good
1193	6	good
1193	7	good
1193	8	good
1194	1	good
1194	2	good
1194	3	good
1194	4	good
1194	5	good
1194	6	good
1194	7	good
1194	8	good
1194	9	good
1194	10	good
1194	11	good
1194	12	good
1194	13	good
1194	14	good
1194	15	good
1194	16	good
1194	17	good
1194	18	good
1194	19	good
1194	20	good
1194	21	good
1194	22	good
1194	23	good
1194	24	good
1194	25	good
1194	26	good
1194	27	good
1194	28	good
1194	29	good
1194	30	good
1194	31	good
1194	32	good
1194	33	good
1194	34	good
1194	35	good
1194	36	good
1194	37	good
1194	38	good
1194	39	good
1194	40	good
1195	1	good
1195	2	good
1195	3	good
1195	4	good
1195	5	good
1196	1	good
1199	1	good
1199	2	good
1199	3	good
1199	4	good
1199	5	good
1200	1	good
1201	1	good
1203	1	good
1203	2	good
1204	1	good
1204	2	good
1204	3	good
1204	4	good
1204	5	good
1204	6	good
1204	7	good
1204	8	good
1204	9	good
1204	10	good
1204	11	good
1204	12	good
1204	13	good
1204	14	good
1204	15	good
1204	16	good
1204	17	good
1204	18	good
1204	19	good
1204	20	good
1204	21	good
1204	22	good
1204	23	good
1204	24	good
1204	25	good
1204	26	good
1204	27	good
1204	28	good
1204	29	good
1205	1	good
1205	2	good
1205	3	good
1205	4	good
1205	5	good
1205	6	good
1205	7	good
1205	8	good
1205	9	good
1205	10	good
1205	11	good
1205	12	good
1205	13	good
1205	14	good
1205	15	good
1205	16	good
1205	17	good
1205	18	good
1205	19	good
1205	20	good
1205	21	good
1205	22	good
1205	23	good
1205	24	good
1205	25	good
1205	26	good
1205	27	good
1205	28	good
1205	29	good
1205	30	good
1205	31	good
1205	32	good
1205	33	good
1205	34	good
1205	35	good
1205	36	good
1205	37	good
1205	38	good
1205	39	good
1205	40	good
1205	41	good
1205	42	good
1205	43	good
1205	44	good
1205	45	good
1205	46	good
1205	47	good
1205	48	good
1205	49	good
1205	50	good
1205	51	good
1205	52	good
1205	53	good
1205	54	good
1205	55	good
1205	56	good
1205	57	good
1205	58	good
1205	59	good
1205	60	good
1205	61	good
1205	62	good
1205	63	good
1205	64	good
1205	65	good
1205	66	good
1205	67	good
1205	68	good
1205	69	good
1205	70	good
1205	71	good
1205	72	good
1205	73	good
1205	74	good
1205	75	good
1205	76	good
1205	77	good
1205	78	good
1205	79	good
1205	80	good
1205	81	good
1205	82	good
1205	83	good
1205	84	good
1205	85	good
1205	86	good
1205	87	good
1205	88	good
1205	89	good
1205	90	good
1205	91	good
1205	92	good
1205	93	good
1205	94	good
1205	95	good
1205	96	good
1205	97	good
1205	98	good
1205	99	good
1205	100	good
1205	101	good
1205	102	good
1205	103	good
1205	104	good
1205	105	good
1205	106	good
1205	107	good
1205	108	good
1205	109	good
1205	110	good
1205	111	good
1205	112	good
1205	113	good
1205	114	good
1205	115	good
1205	116	good
1205	117	good
1205	118	good
1205	119	good
1205	120	good
1205	121	good
1205	122	good
1205	123	good
1205	124	good
1205	125	good
1205	126	good
1205	127	good
1205	128	good
1205	129	good
1205	130	good
1205	131	good
1205	132	good
1205	133	good
1205	134	good
1205	135	good
1205	136	good
1205	137	good
1205	138	good
1205	139	good
1205	140	good
1205	141	good
1205	142	good
1205	143	good
1205	144	good
1205	145	good
1205	146	good
1205	147	good
1205	148	good
1205	149	good
1205	150	good
1205	151	good
1205	152	good
1205	153	good
1205	154	good
1205	155	good
1205	156	good
1205	157	good
1205	158	good
1205	159	good
1205	160	good
1205	161	good
1205	162	good
1205	163	good
1205	164	good
1205	165	good
1205	166	good
1205	167	good
1205	168	good
1205	169	good
1205	170	good
1205	171	good
1205	172	good
1205	173	good
1205	174	good
1205	175	good
1205	176	good
1205	177	good
1205	178	good
1205	179	good
1205	180	good
1205	181	good
1205	182	good
1205	183	good
1205	184	good
1205	185	good
1205	186	good
1205	187	good
1205	188	good
1205	189	good
1205	190	good
1205	191	good
1205	192	good
1205	193	good
1205	194	good
1205	195	good
1205	196	good
1205	197	good
1205	198	good
1205	199	good
1206	1	bad
1206	2	bad
1206	3	bad
1206	4	bad
1207	1	questionable
1207	2	questionable
1207	3	questionable
1208	1	bad
1209	1	bad
1209	2	bad
1209	3	bad
1209	4	bad
1211	1	questionable
1211	2	questionable
1211	3	questionable
1211	4	questionable
1211	5	questionable
1211	6	questionable
1211	7	questionable
1211	8	questionable
1211	9	questionable
1211	10	questionable
1211	11	questionable
1211	12	questionable
1211	13	questionable
1211	14	questionable
1211	15	questionable
1211	16	questionable
1211	17	questionable
1211	18	questionable
1211	19	questionable
1211	20	questionable
1211	21	questionable
1211	22	questionable
1211	23	questionable
1211	24	questionable
1211	25	questionable
1211	26	questionable
1211	27	questionable
1211	28	questionable
1211	29	questionable
1211	30	questionable
1211	31	questionable
1211	32	questionable
1211	33	questionable
1211	34	questionable
1211	35	questionable
1211	36	questionable
1211	37	questionable
1211	38	questionable
1211	39	questionable
1211	40	good
1211	41	questionable
1211	42	questionable
1211	43	questionable
1211	44	questionable
1211	45	questionable
1211	46	questionable
1211	47	questionable
1211	48	questionable
1211	49	questionable
1211	50	questionable
1211	51	questionable
1211	52	questionable
1211	53	questionable
1211	54	questionable
1211	55	questionable
1211	56	questionable
1211	57	questionable
1211	58	questionable
1211	59	questionable
1211	60	questionable
1211	61	questionable
1211	62	questionable
1211	63	questionable
1211	64	questionable
1211	65	questionable
1211	66	questionable
1211	67	questionable
1211	68	questionable
1211	69	questionable
1211	70	questionable
1211	71	questionable
1211	72	questionable
1211	73	questionable
1211	74	questionable
1211	75	questionable
1211	76	questionable
1211	77	questionable
1211	78	questionable
1211	79	questionable
1211	80	questionable
1211	81	questionable
1211	82	questionable
1211	83	questionable
1211	84	questionable
1211	85	questionable
1211	86	questionable
1211	87	questionable
1211	88	questionable
1211	89	questionable
1211	90	questionable
1211	91	questionable
1211	92	questionable
1211	93	questionable
1211	94	questionable
1211	95	questionable
1211	96	questionable
1211	97	questionable
1211	98	questionable
1211	99	questionable
1211	100	questionable
1211	101	questionable
1211	102	questionable
1211	103	questionable
1211	104	questionable
1211	105	questionable
1211	106	questionable
1211	107	questionable
1211	108	questionable
1211	109	questionable
1211	110	questionable
1211	111	good
1211	112	questionable
1211	113	questionable
1211	114	questionable
1211	115	questionable
1211	116	questionable
1211	117	questionable
1211	118	questionable
1211	119	questionable
1211	120	questionable
1211	121	questionable
1211	122	questionable
1211	123	questionable
1211	124	questionable
1211	125	questionable
1211	126	questionable
1211	127	questionable
1211	128	questionable
1211	129	questionable
1211	130	questionable
1211	131	questionable
1211	132	questionable
1211	133	questionable
1211	134	questionable
1211	135	good
1211	136	good
1211	137	good
1211	138	good
1211	139	good
1211	140	good
1211	141	questionable
1211	142	questionable
1211	143	questionable
1211	144	questionable
1211	145	good
1211	146	questionable
1211	147	questionable
1211	148	questionable
1211	149	questionable
1211	150	questionable
1211	151	questionable
1211	152	questionable
1211	153	questionable
1211	154	questionable
1211	155	questionable
1211	156	questionable
1211	157	questionable
1211	158	questionable
1211	159	questionable
1211	160	questionable
1211	161	questionable
1211	162	questionable
1211	163	questionable
1211	164	questionable
1211	165	questionable
1211	166	questionable
1211	167	questionable
1211	168	questionable
1211	169	questionable
1211	170	questionable
1211	171	questionable
1211	172	questionable
1211	173	questionable
1211	174	questionable
1211	175	questionable
1211	176	questionable
1211	177	questionable
1211	178	questionable
1211	179	questionable
1211	180	questionable
1211	181	questionable
1211	182	questionable
1211	183	questionable
1211	184	questionable
1211	185	questionable
1211	186	questionable
1211	187	questionable
1211	188	questionable
1211	189	questionable
1211	190	questionable
1211	191	questionable
1211	192	questionable
1211	193	questionable
1211	194	questionable
1211	195	questionable
1211	196	questionable
1211	197	questionable
1211	198	questionable
1211	199	questionable
1212	1	questionable
1212	2	questionable
1212	3	questionable
1212	4	questionable
1212	5	good
1212	6	questionable
1212	7	questionable
1212	8	questionable
1212	9	questionable
1212	10	questionable
1212	11	questionable
1212	12	questionable
1212	13	questionable
1212	14	questionable
1212	15	good
1212	16	questionable
1212	17	questionable
1212	18	questionable
1212	19	questionable
1212	20	questionable
1212	21	questionable
1212	22	questionable
1212	23	questionable
1212	24	questionable
1212	25	questionable
1212	26	questionable
1212	27	questionable
1212	28	questionable
1212	29	questionable
1212	30	questionable
1212	31	questionable
1212	32	questionable
1212	33	questionable
1212	34	questionable
1212	35	questionable
1212	36	questionable
1212	37	questionable
1212	38	questionable
1212	39	questionable
1212	40	questionable
1212	41	questionable
1212	42	questionable
1212	43	questionable
1212	44	questionable
1212	45	questionable
1212	46	questionable
1213	1	questionable
1213	2	questionable
1213	3	questionable
1213	4	questionable
1213	5	questionable
1213	6	good
1213	7	questionable
1213	8	questionable
1213	9	questionable
1213	10	questionable
1213	11	questionable
1213	12	questionable
1213	13	good
1213	14	questionable
1213	15	questionable
1213	16	questionable
1213	17	questionable
1213	18	good
1213	19	questionable
1213	20	questionable
1213	21	good
1213	22	questionable
1213	23	good
1213	24	good
1213	25	good
1213	26	good
1213	27	good
1213	28	good
1214	1	good
1214	2	good
1214	3	good
1214	4	good
1214	5	questionable
1214	6	questionable
1214	7	good
1214	8	questionable
1214	9	questionable
1214	10	questionable
1215	1	questionable
1216	1	bad
1216	2	questionable
1216	3	questionable
1217	1	questionable
1217	2	questionable
1217	3	questionable
1217	4	questionable
1217	5	questionable
1217	6	questionable
1217	7	questionable
1217	8	questionable
1217	9	questionable
1217	10	questionable
1217	11	questionable
1217	12	good
1217	13	questionable
1217	14	questionable
1217	15	questionable
1217	16	questionable
1217	17	questionable
1217	18	questionable
1217	19	questionable
1217	20	questionable
1217	21	questionable
1217	22	questionable
1217	23	questionable
1217	24	questionable
1217	25	questionable
1217	26	questionable
1217	27	questionable
1217	28	questionable
1217	29	questionable
1217	30	good
1217	31	questionable
1217	32	questionable
1217	33	questionable
1217	34	good
1217	35	questionable
1217	36	good
1217	37	questionable
1217	38	questionable
1217	39	questionable
1217	40	good
1217	41	questionable
1217	42	questionable
1217	43	questionable
1217	44	questionable
1217	45	questionable
1217	46	questionable
1217	47	good
1217	48	questionable
1217	49	questionable
1217	50	questionable
1217	51	questionable
1217	52	questionable
1217	53	questionable
1217	54	questionable
1217	55	questionable
1217	56	questionable
1217	57	questionable
1217	58	questionable
1217	59	questionable
1217	60	questionable
1217	61	questionable
1217	62	questionable
1217	63	questionable
1217	64	questionable
1217	65	questionable
1217	66	questionable
1217	67	questionable
1217	68	questionable
1217	69	questionable
1217	70	questionable
1217	71	questionable
1217	72	questionable
1217	73	questionable
1217	74	questionable
1217	75	questionable
1217	76	questionable
1217	77	questionable
1218	1	good
1219	1	questionable
1220	1	good
1221	1	good
1221	2	good
1221	3	good
1221	4	good
1221	5	good
1221	6	good
1221	7	good
1221	8	good
1221	9	good
1221	10	good
1221	11	good
1221	12	good
1221	13	good
1221	14	good
1221	15	good
1221	16	good
1221	17	good
1221	18	good
1221	19	good
1221	20	good
1221	21	good
1221	22	good
1221	23	good
1221	24	good
1221	25	good
1221	26	good
1221	27	good
1221	28	good
1221	29	good
1221	30	good
1221	31	good
1221	32	good
1221	33	good
1221	34	good
1221	35	good
1221	36	good
1221	37	good
1221	38	good
1221	39	good
1221	40	good
1221	41	good
1221	42	good
1222	1	questionable
1222	2	good
1222	3	good
1222	4	questionable
1222	5	good
1222	6	questionable
1222	7	questionable
1222	8	questionable
1222	9	questionable
1222	10	questionable
1222	11	questionable
1222	12	good
1222	13	questionable
1222	14	questionable
1222	15	questionable
1222	16	questionable
1222	17	questionable
1222	18	questionable
1222	19	questionable
1222	20	questionable
1222	21	good
1222	22	questionable
1222	23	questionable
1222	24	good
1222	25	questionable
1222	26	questionable
1224	1	questionable
1224	2	questionable
1224	3	questionable
1224	4	questionable
1224	5	questionable
1224	6	bad
1224	7	questionable
1224	8	good
1224	9	questionable
1224	10	questionable
1224	11	questionable
1227	1	questionable
1228	1	good
1228	2	questionable
1228	3	questionable
1228	4	questionable
1228	5	questionable
1228	6	questionable
1228	7	questionable
1228	8	questionable
1228	9	bad
1228	10	questionable
1228	11	good
1228	12	questionable
1228	13	good
1228	14	good
1230	1	questionable
1231	1	questionable
1231	2	questionable
1231	3	questionable
1233	1	good
1234	1	questionable
1234	2	good
1234	3	good
1234	4	questionable
1234	5	questionable
1234	6	good
1234	7	bad
1234	8	bad
1234	9	bad
1234	10	questionable
1234	11	questionable
1234	12	good
1234	13	questionable
1234	14	questionable
1234	15	questionable
1234	16	questionable
1234	17	good
1234	18	good
1234	19	questionable
1234	20	good
1234	21	questionable
1234	22	questionable
1234	23	good
1234	24	good
1234	25	good
1234	26	good
1234	27	good
1234	28	good
1234	29	good
1234	30	good
1234	31	good
1234	32	good
1234	33	good
1234	34	good
1234	35	questionable
1234	36	questionable
1234	37	questionable
1234	38	good
1234	39	questionable
1234	40	questionable
1234	41	questionable
1234	42	questionable
1234	43	questionable
1234	44	questionable
1234	45	questionable
1234	46	questionable
1234	47	questionable
1234	48	questionable
1234	49	questionable
1234	50	questionable
1234	51	questionable
1234	52	questionable
1234	53	questionable
1234	54	questionable
1234	55	good
1234	56	questionable
1234	57	questionable
1234	58	questionable
1234	59	questionable
1234	60	questionable
1234	61	questionable
1234	62	questionable
1234	63	questionable
1234	64	good
1234	65	questionable
1234	66	questionable
1234	67	questionable
1234	68	questionable
1234	69	questionable
1234	70	questionable
1234	71	questionable
1234	72	questionable
1234	73	questionable
1234	74	questionable
1234	75	questionable
1234	76	questionable
1234	77	questionable
1234	78	questionable
1234	79	questionable
1234	80	questionable
1234	81	good
1234	82	questionable
1234	83	good
1234	84	questionable
1234	85	questionable
1234	86	questionable
1234	87	questionable
1234	88	questionable
1234	89	questionable
1234	90	questionable
1234	91	good
1234	92	questionable
1234	93	questionable
1234	94	good
1234	95	questionable
1234	96	good
1234	97	good
1234	98	questionable
1234	99	questionable
1234	100	questionable
1234	101	questionable
1234	102	questionable
1234	103	good
1234	104	questionable
1234	105	questionable
1234	106	questionable
1234	107	questionable
1234	108	questionable
1234	109	questionable
1234	110	questionable
1234	111	questionable
1234	112	questionable
1234	113	questionable
1234	114	questionable
1234	115	questionable
1234	116	questionable
1234	117	questionable
1234	118	questionable
1234	119	questionable
1234	120	questionable
1234	121	questionable
1234	122	questionable
1234	123	questionable
1235	1	questionable
1236	1	bad
1236	2	questionable
1236	3	questionable
1236	4	questionable
1236	5	questionable
1236	6	questionable
1236	7	questionable
1236	8	questionable
1236	9	questionable
1236	10	questionable
1237	1	questionable
1237	2	good
1237	3	good
1237	4	good
1237	5	good
1237	6	good
1237	7	good
1237	8	good
1237	9	questionable
1237	10	questionable
1237	11	good
1237	12	good
1237	13	questionable
1237	14	good
1240	1	good
1240	2	good
1240	3	questionable
1240	4	good
1240	5	good
1240	6	good
1240	7	good
1240	8	good
1240	9	good
1240	10	good
1240	11	good
1240	12	good
1240	13	good
1240	14	good
1240	15	good
1240	16	questionable
1240	17	questionable
1240	18	questionable
1240	19	questionable
1240	20	bad
1240	21	bad
1240	22	bad
1240	23	bad
1240	24	questionable
1240	25	questionable
1245	1	questionable
1245	2	questionable
1245	3	questionable
1245	4	questionable
1246	1	questionable
1252	1	questionable
1253	1	questionable
1253	2	questionable
1253	3	questionable
1253	4	questionable
1253	5	questionable
1253	6	questionable
1253	7	questionable
1253	8	questionable
1253	9	questionable
1253	10	questionable
1253	11	questionable
1253	12	questionable
1258	1	bad
1258	2	bad
1259	1	bad
1259	2	bad
1259	3	bad
1268	1	good
1268	2	good
1268	3	good
1268	4	good
1269	1	bad
1271	1	questionable
1271	2	good
1271	3	questionable
1271	4	questionable
1271	5	good
1271	6	good
1271	7	questionable
1271	8	questionable
1271	9	questionable
1271	10	questionable
1271	11	questionable
1271	12	questionable
1272	1	good
1272	2	good
1272	3	good
1272	4	good
1272	5	good
1272	6	good
1272	7	good
1272	8	good
1272	9	good
1272	10	good
1272	11	good
1272	12	good
1272	13	good
1272	14	good
1272	15	good
1272	16	good
1273	1	bad
1273	2	good
1273	3	good
1273	4	good
1273	5	good
1273	6	bad
1273	7	good
1273	8	good
1273	9	good
1273	10	good
1273	11	bad
1273	12	good
1273	13	good
1273	14	good
1273	15	good
1273	16	bad
1273	17	good
1273	18	good
1273	19	good
1273	20	good
1274	1	good
1274	2	good
1274	3	good
1274	4	good
1274	5	good
1274	6	good
1274	7	good
1274	8	good
1274	9	good
1274	10	good
1274	11	good
1274	12	good
1274	13	good
1274	14	good
1274	15	good
1274	16	good
1274	17	good
1274	18	good
1274	19	good
1274	20	good
1274	21	good
1274	22	good
1274	23	good
1274	24	good
1274	25	good
1274	26	good
1274	27	good
1274	28	good
1274	29	good
1274	30	good
1274	31	good
1274	32	good
1274	33	good
1274	34	good
1274	35	good
1274	36	good
1274	37	good
1274	38	good
1274	39	good
1274	40	good
1275	1	good
1275	2	questionable
1275	3	questionable
1275	4	questionable
1275	5	questionable
1275	6	questionable
1275	7	questionable
1275	8	questionable
1275	9	questionable
1275	10	questionable
1275	11	questionable
1276	1	questionable
1276	2	questionable
1276	3	questionable
1276	4	questionable
1276	5	good
1276	6	good
1276	7	good
1276	8	good
1276	9	good
1276	10	good
1276	11	good
1276	12	good
1276	13	good
1276	14	good
1277	1	good
1278	1	good
1279	1	good
1279	2	good
1279	3	good
1279	4	good
1279	5	good
1279	6	good
1279	7	good
1279	8	good
1279	9	good
1279	10	good
1279	11	good
1279	12	good
1279	13	good
1279	14	good
1279	15	good
1279	16	good
1279	17	good
1279	18	good
1279	19	good
1279	20	good
1280	1	good
1280	2	good
1280	3	good
1280	4	good
1280	5	good
1280	6	good
1280	7	good
1280	8	good
1280	9	good
1280	10	good
1280	11	good
1280	12	good
1280	13	good
1280	14	good
1280	15	good
1280	16	good
1281	1	good
1281	2	good
1281	3	good
1281	4	good
1281	5	good
1281	6	good
1282	1	bad
1283	1	good
1283	2	questionable
1283	3	good
1284	1	good
1285	1	good
1286	1	good
1286	2	good
1287	1	good
1287	2	good
1287	3	good
1287	4	good
1287	5	good
1287	6	good
1287	7	good
1287	8	good
1287	9	questionable
1287	10	good
1288	1	questionable
1288	2	questionable
1288	3	good
1288	4	good
1288	5	questionable
1288	6	good
1288	7	good
1288	8	questionable
1288	9	good
1288	10	good
1288	11	good
1288	12	good
1289	1	questionable
1289	2	questionable
1289	3	questionable
1289	4	questionable
1289	5	questionable
1289	6	questionable
1289	7	questionable
1289	8	questionable
1289	9	questionable
1289	10	questionable
1290	1	questionable
1290	2	questionable
1290	3	questionable
1290	4	questionable
1290	5	questionable
1290	6	questionable
1290	7	questionable
1290	8	questionable
1290	9	questionable
1290	10	questionable
1290	11	questionable
1291	1	good
1293	1	good
1293	2	good
1293	3	good
1293	4	good
1293	5	good
1293	6	good
1293	7	good
1293	8	good
1293	9	good
1293	10	good
1293	11	good
1293	12	good
1293	13	good
1293	14	good
1293	15	good
1293	16	good
1293	17	good
1293	18	good
1293	19	good
1293	20	good
1293	21	good
1293	22	good
1293	23	good
1293	24	good
1293	25	good
1293	26	good
1293	27	good
1293	28	good
1293	29	good
1293	30	good
1293	31	good
1293	32	good
1293	33	good
1293	34	good
1293	35	good
1293	36	good
1293	37	good
1293	38	good
1293	39	good
1293	40	good
1293	41	good
1293	42	good
1293	43	good
1293	44	good
1293	45	good
1293	46	good
1293	47	good
1293	48	good
1293	49	good
1293	50	good
1293	51	good
1293	52	good
1293	53	good
1293	54	good
1293	55	good
1293	56	good
1293	57	good
1295	1	questionable
1295	2	good
1295	3	questionable
1295	4	questionable
1295	5	questionable
1295	6	good
1295	7	questionable
1295	8	questionable
1295	9	good
1295	10	good
1295	11	good
1296	1	good
1296	2	good
1296	3	good
1296	4	good
1296	5	good
1296	6	good
1296	7	good
1296	8	good
1296	9	good
1296	10	good
1297	1	bad
1297	2	questionable
1297	3	questionable
1297	4	questionable
1297	5	questionable
1297	6	questionable
1297	7	questionable
1297	8	questionable
1297	9	questionable
1297	10	questionable
1297	11	questionable
1298	1	good
1298	2	good
1298	3	good
1298	4	good
1298	5	good
1298	6	good
1298	7	good
1298	8	good
1298	9	good
1298	10	good
1298	11	good
1298	12	good
1298	13	good
1298	14	good
1298	15	good
1298	16	good
1298	17	good
1298	18	good
1298	19	good
1298	20	good
1298	21	good
1298	22	good
1298	23	good
1298	24	good
1298	25	good
1298	26	good
1298	27	good
1298	28	good
1298	29	good
1298	30	good
1298	31	good
1298	32	good
1298	33	good
1298	34	good
1298	35	good
1298	36	good
1298	37	good
1298	38	good
1298	39	good
1298	40	good
1298	41	good
1298	42	good
1298	43	good
1298	44	good
1298	45	good
1298	46	good
1298	47	good
1298	48	good
1298	49	good
1298	50	good
1298	51	good
1298	52	good
1298	53	good
1298	54	good
1298	55	good
1298	56	good
1298	57	good
1298	58	good
1298	59	good
1298	60	good
1298	61	good
1298	62	good
1298	63	good
1298	64	good
1298	65	good
1298	66	good
1298	67	good
1298	68	good
1298	69	good
1298	70	good
1298	71	good
1298	72	good
1298	73	good
1298	74	good
1298	75	good
1298	76	good
1298	77	good
1298	78	good
1298	79	good
1298	80	good
1298	81	good
1298	82	good
1298	83	good
1298	84	good
1298	85	good
1298	86	good
1298	87	good
1298	88	good
1298	89	good
1298	90	good
1298	91	good
1298	92	good
1298	93	good
1298	94	good
1298	95	good
1298	96	good
1298	97	good
1298	98	good
1298	99	good
1298	100	good
1298	101	good
1298	102	good
1298	103	good
1298	104	good
1298	105	good
1299	1	good
1299	2	good
1299	3	good
1299	4	good
1299	5	good
1299	6	good
1299	7	good
1299	8	good
1299	9	good
1299	10	good
1299	11	good
1299	12	good
1299	13	good
1299	14	good
1299	15	good
1299	16	good
1299	17	good
1299	18	good
1299	19	good
1299	20	good
1299	21	good
1299	22	good
1299	23	good
1299	24	good
1299	25	good
1299	26	good
1299	27	good
1299	28	good
1299	29	good
1299	30	good
1299	31	good
1299	32	good
1299	33	good
1299	34	bad
1299	35	good
1299	36	good
1299	37	good
1299	38	good
1299	39	bad
1299	40	good
1299	41	good
1299	42	good
1300	1	good
1300	2	good
1300	3	good
1300	4	good
1300	5	bad
1301	1	good
1301	2	good
1301	3	bad
1301	4	good
1301	5	good
1301	6	good
1301	7	good
1301	8	bad
1301	9	good
1301	10	good
1301	11	good
1301	12	good
1301	13	bad
1301	14	good
1301	15	good
1301	16	good
1301	17	good
1302	1	good
1302	2	good
1302	3	bad
1302	4	good
1304	1	good
1304	2	good
1304	3	good
1304	4	good
1304	5	good
1304	6	good
1304	7	good
1304	8	good
1306	1	good
1307	1	good
1307	2	good
1307	3	good
1307	4	good
1307	5	good
1307	6	good
1307	7	good
1307	8	good
1307	9	good
1307	10	good
1307	11	good
1307	12	good
1307	13	good
1307	14	good
1307	15	good
1307	16	good
1307	17	good
1307	18	good
1307	19	good
1307	20	good
1307	21	good
1307	22	good
1307	23	good
1307	24	good
1307	25	good
1307	26	good
1307	27	good
1307	28	good
1307	29	good
1307	30	good
