% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),
0,-0.19685039,9.44859982,17.24859982,0.00002547,0.00082954,-0.00013474,
0,-0.19685039,9.64540005,17.44540005,0.00002633,0.00073612,-0.00010081,
0,-0.19685039,9.8423996,17.6423996,0.00000005,0.00075229,-0.00012677,
0,-0.19685039,10.03899956,17.83899956,-0.00005199,0.00063982,-0.00016679,
0,-0.19685039,10.23600006,18.03600006,-0.00002822,0.00060501,-0.00004508,
0,-0.19685039,10.43280029,18.23280029,-0.00001428,0.00060142,-0.00006912,
0,-0.19685039,10.62959957,18.42959957,-0.00002825,0.00057508,-0.00013649,
0,-0.19685039,10.8263998,18.6263998,-0.00001548,0.00056641,-0.00006253,
0,-0.19685039,11.02340031,18.82340031,0.00000279,0.00050787,-0.00012154,
0,0,0.0002,7.8002,-0.00112065,0.15107024,0.00273625,
0,0,0.19660001,7.99660001,-0.00096578,0.12815211,0.00220953,
0,0,0.39340001,8.19340001,-0.0007936,0.10835447,0.0017352,
0,0,0.59039998,8.39039998,-0.0006934,0.09188317,0.00133747,
0,0,0.78719997,8.58719997,-0.00057033,0.07809421,0.00104346,
0,0,0.98400003,8.78400003,-0.00050098,0.06664542,0.00079784,
0,0,1.18079996,8.98079996,-0.00046724,0.05703918,0.00064912,
0,0,1.37759995,9.17759995,-0.00037885,0.04900134,0.00045069,
0,0,1.57459998,9.37459998,-0.00033998,0.04228831,0.00040146,
0,0,1.77139997,9.57139997,-0.00029163,0.03651072,0.00021543,
0,0,1.96819997,9.76819997,-0.00023995,0.03163206,0.0001099,
0,0,2.16499996,9.96499996,-0.0002277,0.02754319,0.00009672,
0,0,2.36199999,10.16199999,-0.00014455,0.02403404,0.00006813,
0,0,2.55879998,10.35879998,-0.0001433,0.02104254,-0.00004569,
0,0,2.75559998,10.55559998,-0.0000961,0.01850893,-0.00003088,
0,0,2.95239997,10.75239997,-0.00014824,0.01629628,-0.0000212,
0,0,3.1494,10.9494,-0.00010633,0.01433491,-0.00005115,
0,0,3.34619999,11.14619999,-0.00011208,0.01273394,-0.00009339,
0,0,3.54320002,11.34320002,-0.00005229,0.01123938,-0.00009719,
0,0,3.73979998,11.53979998,-0.00003555,0.01002346,-0.00003784,
0,0,3.9368,11.7368,-0.00002204,0.00894626,-0.00003908,
0,0,4.13360023,11.93360023,-0.00005811,0.00801985,-0.00012635,
0,0,4.33039999,12.13039999,-0.00003115,0.00718951,-0.00011146,
0,0,4.52720022,12.32720022,-0.00006081,0.00645396,-0.00011555,
0,0,4.72440004,12.52440004,-0.0000769,0.00585805,-0.00012736,
0,0,4.921,12.721,-0.00003833,0.00532176,-0.00004242,
0,0,5.11780024,12.91780024,-0.00001339,0.0047804,-0.00010224,
0,0,5.31459999,13.11459999,0.00000203,0.00434535,-0.00008613,
0,0,5.51160002,13.31160002,-0.00001069,0.00395177,-0.0000613,
0,0,5.70839977,13.50839977,-0.00007421,0.00357059,-0.00014532,
0,0,5.9053998,13.7053998,-0.00003713,0.00322558,-0.00008004,
0,0,6.10200024,13.90200024,-0.00000697,0.00298782,-0.00007481,
0,0,6.29920006,14.09920006,-0.00009398,0.00271729,-0.00011092,
0,0,6.49580002,14.29580002,-0.00002557,0.00251845,-0.000035,
0,0,6.69259977,14.49259977,-0.00001313,0.00231955,-0.00011856,
0,0,6.8895998,14.6895998,-0.00003096,0.00216868,-0.00003697,
0,0,7.08640003,14.88640003,-0.00001997,0.00198904,-0.00005463,
0,0,7.28340006,15.08340006,-0.00005651,0.00179981,-0.00009992,
0,0,7.48000002,15.28000002,-0.00003536,0.00161869,-0.00010313,
0,0,7.67679977,15.47679977,-0.00000028,0.00165314,-0.0000436,
0,0,7.8737998,15.6737998,-0.00005441,0.00138748,-0.00008454,
0,0,8.07059956,15.87059956,0.00001503,0.00134367,-0.00007111,
0,0,8.26739979,16.06739979,-0.00002815,0.00121347,-0.00006657,
0,0,8.46440029,16.26440029,0.00000098,0.00115731,-0.00007033,
0,0,8.66139984,16.46139984,-0.0000057,0.00111868,-0.0000714,
0,0,8.8579998,16.6579998,0.00000765,0.0010444,-0.00008908,
0,0,9.05480003,16.85480003,-0.00002358,0.00095877,-0.0000905,
0,0,9.25160027,17.05160027,0.00001036,0.00090585,-0.00004856,
0,0,9.44859982,17.24859982,0.00003415,0.00088401,-0.00010385,
0,0,9.64540005,17.44540005,-0.00001532,0.00081211,-0.00005993,
0,0,9.8423996,17.6423996,-0.0000259,0.00076723,-0.0000504,
0,0,10.03899956,17.83899956,-0.00000947,0.00069068,-0.00002651,
0,0,10.23600006,18.03600006,0.00000357,0.0006124,-0.00006195,
0,0,10.43280029,18.23280029,-0.00003101,0.00062469,-0.00005762,
0,0,10.62959957,18.42959957,0.0000049,0.00055129,-0.00001723,
0,0,10.8263998,18.6263998,0.00001545,0.00051748,-0.00006226,
0,0,11.02340031,18.82340031,-0.00005437,0.00046863,-0.00004477,
0,0.19685039,0.0002,7.8002,-0.00129793,0.14912519,0.02836962,
0,0.19685039,0.19660001,7.99660001,-0.00113532,0.12650221,0.02362769,
0,0.19685039,0.39340001,8.19340001,-0.000965,0.10701511,0.01957509,
0,0.19685039,0.59039998,8.39039998,-0.00075324,0.09080888,0.01626086,
0,0.19685039,0.78719997,8.58719997,-0.00072297,0.07719392,0.01355328,
0,0.19685039,0.98400003,8.78400003,-0.00058033,0.06596734,0.01120169,
0,0.19685039,1.18079996,8.98079996,-0.00056318,0.05647172,0.0094238,
0,0.19685039,1.37759995,9.17759995,-0.00046025,0.04851986,0.00780243,
0,0.19685039,1.57459998,9.37459998,-0.00039603,0.04179952,0.00654576,
0,0.19685039,1.77139997,9.57139997,-0.00032231,0.03615649,0.00549017,
0,0.19685039,1.96819997,9.76819997,-0.00027266,0.03136891,0.00457153,
0,0.19685039,2.16499996,9.96499996,-0.00022519,0.0273095,0.00386206,
0,0.19685039,2.36199999,10.16199999,-0.00020873,0.0238071,0.00322521,
0,0.19685039,2.55879998,10.35879998,-0.00025527,0.02088208,0.00275862,
0,0.19685039,2.75559998,10.55559998,-0.00017513,0.01836199,0.00235451,
0,0.19685039,2.95239997,10.75239997,-0.00012949,0.01613344,0.00200254,
0,0.19685039,3.1494,10.9494,-0.00010057,0.01423461,0.00172641,
0,0.19685039,3.34619999,11.14619999,-0.00014075,0.01262802,0.00144876,
0,0.19685039,3.54320002,11.34320002,-0.00013125,0.0111937,0.00131982,
0,0.19685039,3.73979998,11.53979998,-0.00014267,0.01000272,0.00107406,
0,0.19685039,3.9368,11.7368,-0.00011932,0.00888726,0.00096286,
0,0.19685039,4.13360023,11.93360023,-0.00009341,0.00804204,0.00080914,
0,0.19685039,4.33039999,12.13039999,-0.00005499,0.00722132,0.00073103,
0,0.19685039,4.52720022,12.32720022,-0.00007139,0.00649917,0.00057061,
0,0.19685039,4.72440004,12.52440004,-0.00006902,0.00590504,0.00048715,
0,0.19685039,4.921,12.721,-0.00000692,0.0052887,0.00044291,
0,0.19685039,5.11780024,12.91780024,-0.00002067,0.00478456,0.00033716,
0,0.19685039,5.31459999,13.11459999,0.00001881,0.00434668,0.00031204,
0,0.19685039,5.51160002,13.31160002,0.00000425,0.00390516,0.00027667,
0,0.19685039,5.70839977,13.50839977,-0.00002887,0.00354331,0.00025509,
0,0.19685039,5.9053998,13.7053998,-0.00002621,0.00319903,0.00017245,
0,0.19685039,6.10200024,13.90200024,-0.00002694,0.00295742,0.00017101,
0,0.19685039,6.29920006,14.09920006,-0.00007845,0.00274532,0.00015851,
0,0.19685039,6.49580002,14.29580002,-0.00002868,0.00251319,0.00012455,
0,0.19685039,6.69259977,14.49259977,0.00001614,0.00237839,0.0001139,
0,0.19685039,6.8895998,14.6895998,-0.00006254,0.00216862,0.0000737,
0,0.19685039,7.08640003,14.88640003,-0.00006292,0.00196475,0.00004542,
0,0.19685039,7.28340006,15.08340006,-0.00004152,0.00178304,0.00002719,
0,0.19685039,7.48000002,15.28000002,-0.00002029,0.00172377,0.00008611,
0,0.19685039,7.67679977,15.47679977,-0.00002806,0.00152781,0.00001501,
0,0.19685039,7.8737998,15.6737998,-0.00003406,0.0014617,0.00002049,
0,0.19685039,8.07059956,15.87059956,-0.0000007,0.00132977,-0.00000708,
0,0.19685039,8.26739979,16.06739979,-0.00001994,0.00125946,0.00008887,
0,0.19685039,8.46440029,16.26440029,-0.000018,0.0012194,-0.00000637,
0,0.19685039,8.66139984,16.46139984,-0.00000561,0.00106735,0.00000364,
0,0.19685039,8.8579998,16.6579998,0.00005639,0.00104035,0.0000184,
0,0.19685039,9.05480003,16.85480003,-0.00000609,0.00095783,0.00002967,
0,0.19685039,9.25160027,17.05160027,-0.00005001,0.00090961,0.0000138,
0,0.19685039,9.44859982,17.24859982,-0.00004252,0.00085284,-0.00000874,
0,0.19685039,9.64540005,17.44540005,-0.00001873,0.00078526,-0.00002982,
0,0.19685039,9.8423996,17.6423996,0.00001564,0.00069389,-0.0000091,
0,0.19685039,10.03899956,17.83899956,-0.0000102,0.00066122,-0.00003813,
0,0.19685039,10.23600006,18.03600006,-0.00002869,0.00060375,-0.00004276,
0,0.19685039,10.43280029,18.23280029,0.00000945,0.0005861,0.00001634,
0,0.19685039,10.62959957,18.42959957,-0.0000172,0.00057614,-0.00004614,
0,0.19685039,10.8263998,18.6263998,0.00000287,0.00055321,-0.0000219,
0,0.19685039,11.02340031,18.82340031,-0.00000929,0.00058178,-0.00004363,
0,0.39370078,0.0002,7.8002,-0.00145594,0.14368359,0.05335089,
0,0.39370078,0.19660001,7.99660001,-0.00118517,0.12199189,0.04466387,
0,0.39370078,0.39340001,8.19340001,-0.0010603,0.10326634,0.03712646,
0,0.39370078,0.59039998,8.39039998,-0.0008078,0.08769843,0.03082636,
0,0.39370078,0.78719997,8.58719997,-0.00075391,0.07465983,0.02559733,
0,0.39370078,0.98400003,8.78400003,-0.00061199,0.06379977,0.02146128,
0,0.39370078,1.18079996,8.98079996,-0.00058899,0.05468536,0.01790315,
0,0.39370078,1.37759995,9.17759995,-0.00048399,0.04703292,0.01500914,
0,0.39370078,1.57459998,9.37459998,-0.00042762,0.04061975,0.01264315,
0,0.39370078,1.77139997,9.57139997,-0.00036945,0.03522178,0.01062848,
0,0.39370078,1.96819997,9.76819997,-0.00030879,0.03055796,0.0089566,
0,0.39370078,2.16499996,9.96499996,-0.00021736,0.0266432,0.00758541,
0,0.39370078,2.36199999,10.16199999,-0.000213,0.02330349,0.00643367,
0,0.39370078,2.55879998,10.35879998,-0.00022863,0.02038513,0.00546749,
0,0.39370078,2.75559998,10.55559998,-0.00017047,0.01794291,0.00469123,
0,0.39370078,2.95239997,10.75239997,-0.00018734,0.01581282,0.00397507,
0,0.39370078,3.1494,10.9494,-0.00018349,0.01402016,0.00344054,
0,0.39370078,3.34619999,11.14619999,-0.00009621,0.01240262,0.00296338,
0,0.39370078,3.54320002,11.34320002,-0.00012934,0.01104869,0.00256404,
0,0.39370078,3.73979998,11.53979998,-0.0001125,0.00978211,0.00214794,
0,0.39370078,3.9368,11.7368,-0.0000594,0.00877317,0.00190022,
0,0.39370078,4.13360023,11.93360023,-0.0000838,0.00782672,0.00165663,
0,0.39370078,4.33039999,12.13039999,-0.00003751,0.0070487,0.00147714,
0,0.39370078,4.52720022,12.32720022,-0.00002414,0.00637249,0.00126339,
0,0.39370078,4.72440004,12.52440004,-0.00006011,0.00578375,0.00109892,
0,0.39370078,4.921,12.721,-0.00001707,0.0052877,0.00094318,
0,0.39370078,5.11780024,12.91780024,-0.00008831,0.00474372,0.00083422,
0,0.39370078,5.31459999,13.11459999,-0.00005836,0.00430196,0.00077227,
0,0.39370078,5.51160002,13.31160002,-0.00002543,0.00385245,0.00062215,
0,0.39370078,5.70839977,13.50839977,-0.00008116,0.00357899,0.00060746,
0,0.39370078,5.9053998,13.7053998,-0.00006672,0.00321032,0.00045673,
0,0.39370078,6.10200024,13.90200024,-0.00008618,0.00296355,0.00045509,
0,0.39370078,6.29920006,14.09920006,-0.00006238,0.00271861,0.00037761,
0,0.39370078,6.49580002,14.29580002,-0.0000169,0.00249178,0.00034176,
0,0.39370078,6.69259977,14.49259977,-0.00005579,0.00229765,0.0002897,
0,0.39370078,6.8895998,14.6895998,-0.00004408,0.00210059,0.00023898,
0,0.39370078,7.08640003,14.88640003,-0.00003471,0.00195437,0.00020718,
0,0.39370078,7.28340006,15.08340006,-0.00007478,0.00178565,0.00020613,
0,0.39370078,7.48000002,15.28000002,0.00000125,0.00165997,0.00019011,
0,0.39370078,7.67679977,15.47679977,0.00002414,0.00154715,0.00014258,
0,0.39370078,7.8737998,15.6737998,-0.0000653,0.00142285,0.00010197,
0,0.39370078,8.07059956,15.87059956,0.00002774,0.00129924,0.00015608,
0,0.39370078,8.26739979,16.06739979,-0.00003268,0.00122037,0.00013153,
0,0.39370078,8.46440029,16.26440029,-0.00000609,0.00116132,0.00009352,
0,0.39370078,8.66139984,16.46139984,0.00000192,0.0010885,0.00005433,
0,0.39370078,8.8579998,16.6579998,-0.00004518,0.0009937,0.0000388,
0,0.39370078,9.05480003,16.85480003,-0.00003448,0.0009796,0.00006597,
0,0.39370078,9.25160027,17.05160027,0.00001921,0.00092646,0.00006984,
0,0.39370078,9.44859982,17.24859982,0.00001236,0.00086403,0.00000104,
0,0.39370078,9.64540005,17.44540005,-0.00003386,0.00075307,0.00003489,
0,0.39370078,9.8423996,17.6423996,0.00000257,0.00072753,-0.00002927,
0,0.39370078,10.03899956,17.83899956,-0.0000034,0.00068166,0.0000278,
0,0.39370078,10.23600006,18.03600006,-0.00002749,0.00068598,0.00002267,
0,0.39370078,10.43280029,18.23280029,-0.00006883,0.00054458,0.00001196,
0,0.39370078,10.62959957,18.42959957,-0.00002437,0.00049478,0.00003278,
0,0.39370078,10.8263998,18.6263998,0.00002639,0.00059873,0.00002504,
0,0.39370078,11.02340031,18.82340031,-0.00004667,0.00053454,0.00002693,
0,0.5905512,0.0002,7.8002,-0.00133228,0.1349956,0.07712052,
0,0.5905512,0.19660001,7.99660001,-0.00123351,0.11465433,0.06454028,
0,0.5905512,0.39340001,8.19340001,-0.00104028,0.09718756,0.05365068,
0,0.5905512,0.59039998,8.39039998,-0.00086505,0.08267193,0.04462163,
0,0.5905512,0.78719997,8.58719997,-0.00079531,0.07056088,0.03718124,
0,0.5905512,0.98400003,8.78400003,-0.00062143,0.06040235,0.03106184,
0,0.5905512,1.18079996,8.98079996,-0.00059252,0.05183213,0.02602026,
0,0.5905512,1.37759995,9.17759995,-0.00057486,0.04474081,0.02181246,
0,0.5905512,1.57459998,9.37459998,-0.00038877,0.03869497,0.01835828,
0,0.5905512,1.77139997,9.57139997,-0.00042437,0.03356859,0.01552539,
0,0.5905512,1.96819997,9.76819997,-0.00035539,0.02923705,0.01320265,
0,0.5905512,2.16499996,9.96499996,-0.00029036,0.0254482,0.01112548,
0,0.5905512,2.36199999,10.16199999,-0.00019542,0.02235709,0.00947277,
0,0.5905512,2.55879998,10.35879998,-0.00023051,0.01964963,0.00803398,
0,0.5905512,2.75559998,10.55559998,-0.00015684,0.01728208,0.00690187,
0,0.5905512,2.95239997,10.75239997,-0.00013891,0.01527117,0.00584818,
0,0.5905512,3.1494,10.9494,-0.00018397,0.01355104,0.00510487,
0,0.5905512,3.34619999,11.14619999,-0.00013344,0.01203148,0.00441879,
0,0.5905512,3.54320002,11.34320002,-0.00009599,0.01072595,0.00379504,
0,0.5905512,3.73979998,11.53979998,-0.00009428,0.00951508,0.0032788,
0,0.5905512,3.9368,11.7368,-0.0000784,0.0084892,0.00283483,
0,0.5905512,4.13360023,11.93360023,-0.00010934,0.00764626,0.00250028,
0,0.5905512,4.33039999,12.13039999,-0.00005259,0.00695184,0.00220259,
0,0.5905512,4.52720022,12.32720022,-0.00004101,0.00619999,0.00193272,
0,0.5905512,4.72440004,12.52440004,-0.00005473,0.00558765,0.00165557,
0,0.5905512,4.921,12.721,-0.00005897,0.00513475,0.00141411,
0,0.5905512,5.11780024,12.91780024,-0.00006607,0.00461721,0.00129312,
0,0.5905512,5.31459999,13.11459999,0.00000963,0.0042572,0.0011181,
0,0.5905512,5.51160002,13.31160002,-0.00000896,0.00388224,0.00098675,
0,0.5905512,5.70839977,13.50839977,-0.00001479,0.00349837,0.00086466,
0,0.5905512,5.9053998,13.7053998,-0.00005831,0.00316005,0.00074102,
0,0.5905512,6.10200024,13.90200024,-0.00002896,0.00293037,0.00063981,
0,0.5905512,6.29920006,14.09920006,0.00003083,0.00265788,0.0007449,
0,0.5905512,6.49580002,14.29580002,-0.00004286,0.00239582,0.000538,
0,0.5905512,6.69259977,14.49259977,-0.00005513,0.00228942,0.00046364,
0,0.5905512,6.8895998,14.6895998,0.00000457,0.00208407,0.00041841,
0,0.5905512,7.08640003,14.88640003,-0.00001899,0.00193541,0.00034653,
0,0.5905512,7.28340006,15.08340006,-0.00004709,0.00180114,0.00034073,
0,0.5905512,7.48000002,15.28000002,-0.0000066,0.00160348,0.00037709,
0,0.5905512,7.67679977,15.47679977,-0.00002853,0.00152915,0.00025051,
0,0.5905512,7.8737998,15.6737998,-0.00007646,0.00140134,0.00020001,
0,0.5905512,8.07059956,15.87059956,-0.00004295,0.00128028,0.00021532,
0,0.5905512,8.26739979,16.06739979,0.000025,0.00119657,0.00019605,
0,0.5905512,8.46440029,16.26440029,-0.0000214,0.00118797,0.00019252,
0,0.5905512,8.66139984,16.46139984,0.00000132,0.00107577,0.00015834,
0,0.5905512,8.8579998,16.6579998,-0.00001521,0.00100829,0.00011688,
0,0.5905512,9.05480003,16.85480003,0.0000067,0.00102029,0.00011152,
0,0.5905512,9.25160027,17.05160027,0.00000321,0.0008923,0.00009994,
0,0.5905512,9.44859982,17.24859982,0.00000281,0.00086536,0.00006465,
0,0.5905512,9.64540005,17.44540005,-0.00002154,0.00079943,0.00006518,
0,0.5905512,9.8423996,17.6423996,-0.0000154,0.00071637,0.00009643,
0,0.5905512,10.03899956,17.83899956,0.00001113,0.00067078,0.00004945,
0,0.5905512,10.23600006,18.03600006,-0.00003141,0.00065633,0.00006166,
0,0.5905512,10.43280029,18.23280029,0.00000985,0.00061829,0.00003411,
0,0.5905512,10.62959957,18.42959957,0.00001943,0.00055251,0.00005179,
0,0.5905512,10.8263998,18.6263998,0.00003134,0.00055981,0.0000688,
0,0.5905512,11.02340031,18.82340031,-0.00001634,0.00049036,0.00002468,
0.196063,-0.5905512,0.0002,7.8002,0.00366248,0.13600809,-0.07058708,
0.196063,-0.5905512,0.19660001,7.99660001,0.00314359,0.11539661,-0.05902129,
0.196063,-0.5905512,0.39340001,8.19340001,0.00258532,0.09771545,-0.04922677,
0.196063,-0.5905512,0.59039998,8.39039998,0.00213587,0.08307379,-0.04111142,
0.196063,-0.5905512,0.78719997,8.58719997,0.00174451,0.07081318,-0.03441793,
0.196063,-0.5905512,0.98400003,8.78400003,0.00150154,0.06055334,-0.02887595,
0.196063,-0.5905512,1.18079996,8.98079996,0.00120232,0.05201515,-0.02427095,
0.196063,-0.5905512,1.37759995,9.17759995,0.000962,0.04475971,-0.02052884,
0.196063,-0.5905512,1.57459998,9.37459998,0.00079405,0.03870188,-0.01732208,
0.196063,-0.5905512,1.77139997,9.57139997,0.00062186,0.03357355,-0.01470657,
0.196063,-0.5905512,1.96819997,9.76819997,0.00055194,0.02917031,-0.01252179,
0.196063,-0.5905512,2.16499996,9.96499996,0.00044583,0.02544915,-0.01064152,
0.196063,-0.5905512,2.36199999,10.16199999,0.00039148,0.02221223,-0.00913838,
0.196063,-0.5905512,2.55879998,10.35879998,0.00025722,0.01954734,-0.0078873,
0.196063,-0.5905512,2.75559998,10.55559998,0.00023351,0.01723256,-0.00679046,
0.196063,-0.5905512,2.95239997,10.75239997,0.00021115,0.01519573,-0.00581099,
0.196063,-0.5905512,3.1494,10.9494,0.00019561,0.01343897,-0.00507709,
0.196063,-0.5905512,3.34619999,11.14619999,0.00013426,0.0119881,-0.00445565,
0.196063,-0.5905512,3.54320002,11.34320002,0.00015877,0.01065014,-0.00381312,
0.196063,-0.5905512,3.73979998,11.53979998,0.00011063,0.00948485,-0.00337681,
0.196063,-0.5905512,3.9368,11.7368,0.00007799,0.0085083,-0.00292201,
0.196063,-0.5905512,4.13360023,11.93360023,0.00006063,0.00762284,-0.00262854,
0.196063,-0.5905512,4.33039999,12.13039999,0.00006167,0.00688177,-0.00230315,
0.196063,-0.5905512,4.52720022,12.32720022,0.00004489,0.00617779,-0.00204952,
0.196063,-0.5905512,4.72440004,12.52440004,0.00006201,0.00564306,-0.00185444,
0.196063,-0.5905512,4.921,12.721,0.00003022,0.00502982,-0.00160647,
0.196063,-0.5905512,5.11780024,12.91780024,0.00005586,0.00463617,-0.00150381,
0.196063,-0.5905512,5.31459999,13.11459999,0.00001063,0.00413761,-0.00129048,
0.196063,-0.5905512,5.51160002,13.31160002,0.00006056,0.0038011,-0.00115227,
0.196063,-0.5905512,5.70839977,13.50839977,-0.00002818,0.00344731,-0.00102526,
0.196063,-0.5905512,5.9053998,13.7053998,-0.00001504,0.00313952,-0.00091995,
0.196063,-0.5905512,6.10200024,13.90200024,-0.0000629,0.00285536,-0.00084416,
0.196063,-0.5905512,6.29920006,14.09920006,-0.00005275,0.00258623,-0.00077429,
0.196063,-0.5905512,6.49580002,14.29580002,0.00000339,0.00246961,-0.00070584,
0.196063,-0.5905512,6.69259977,14.49259977,-0.00003156,0.00227276,-0.00064335,
0.196063,-0.5905512,6.8895998,14.6895998,-0.00003389,0.00205684,-0.00061329,
0.196063,-0.5905512,7.08640003,14.88640003,-0.00002131,0.00187503,-0.00053105,
0.196063,-0.5905512,7.28340006,15.08340006,0.0000097,0.00175369,-0.00048313,
0.196063,-0.5905512,7.48000002,15.28000002,-0.00003044,0.00155526,-0.00043023,
0.196063,-0.5905512,7.67679977,15.47679977,-0.0000679,0.00153785,-0.00044249,
0.196063,-0.5905512,7.8737998,15.6737998,0.00003128,0.00140795,-0.00041007,
0.196063,-0.5905512,8.07059956,15.87059956,0.0000356,0.00130836,-0.00038426,
0.196063,-0.5905512,8.26739979,16.06739979,-0.00004381,0.00117916,-0.00030882,
0.196063,-0.5905512,8.46440029,16.26440029,-0.0000697,0.00116618,-0.00030975,
0.196063,-0.5905512,8.66139984,16.46139984,0.00005953,0.00104881,-0.00029863,
0.196063,-0.5905512,8.8579998,16.6579998,-0.0000627,0.0010293,-0.00027071,
0.196063,-0.5905512,9.05480003,16.85480003,-0.00001097,0.00091326,-0.00024556,
0.196063,-0.5905512,9.25160027,17.05160027,0.0000157,0.00089874,-0.00022738,
0.196063,-0.5905512,9.44859982,17.24859982,0.00004689,0.00078696,-0.00020875,
0.196063,-0.5905512,9.64540005,17.44540005,-0.00000051,0.00073052,-0.00019644,
0.196063,-0.5905512,9.8423996,17.6423996,0.00001327,0.00072171,-0.00017762,
0.196063,-0.5905512,10.03899956,17.83899956,-0.00003508,0.00073237,-0.00020471,
0.196063,-0.5905512,10.23600006,18.03600006,-0.00000113,0.00062117,-0.00017832,
0.196063,-0.5905512,10.43280029,18.23280029,-0.0000063,0.00058674,-0.00013656,
0.196063,-0.5905512,10.62959957,18.42959957,0.00001086,0.00056936,-0.00015278,
0.196063,-0.5905512,10.8263998,18.6263998,-0.00005484,0.00057652,-0.00016868,
0.196063,-0.5905512,11.02340031,18.82340031,-0.00003148,0.00053409,-0.00007792,
0.196063,-0.39370078,0.0002,7.8002,0.00192098,0.14407323,-0.04669716,
0.196063,-0.39370078,0.19660001,7.99660001,0.00161588,0.12216275,-0.03915713,
0.196063,-0.39370078,0.39340001,8.19340001,0.00138442,0.1034171,-0.03269101,
0.196063,-0.39370078,0.59039998,8.39039998,0.00112794,0.08775679,-0.02725966,
0.196063,-0.39370078,0.78719997,8.58719997,0.00096974,0.07470167,-0.02285003,
0.196063,-0.39370078,0.98400003,8.78400003,0.00075867,0.0637702,-0.01920515,
0.196063,-0.39370078,1.18079996,8.98079996,0.00054842,0.05465964,-0.01621181,
0.196063,-0.39370078,1.37759995,9.17759995,0.00049357,0.04700098,-0.01364283,
0.196063,-0.39370078,1.57459998,9.37459998,0.00041984,0.04045999,-0.01155251,
0.196063,-0.39370078,1.77139997,9.57139997,0.00033633,0.03507187,-0.00981386,
0.196063,-0.39370078,1.96819997,9.76819997,0.00029312,0.03052628,-0.00839265,
0.196063,-0.39370078,2.16499996,9.96499996,0.0002551,0.02652778,-0.0070841,
0.196063,-0.39370078,2.36199999,10.16199999,0.00024114,0.02324416,-0.0061491,
0.196063,-0.39370078,2.55879998,10.35879998,0.00019047,0.02034748,-0.0052303,
0.196063,-0.39370078,2.75559998,10.55559998,0.00014213,0.01786275,-0.0044992,
0.196063,-0.39370078,2.95239997,10.75239997,0.00008578,0.01573334,-0.00392399,
0.196063,-0.39370078,3.1494,10.9494,0.00013942,0.01390751,-0.00339566,
0.196063,-0.39370078,3.34619999,11.14619999,0.00002798,0.01238908,-0.00299231,
0.196063,-0.39370078,3.54320002,11.34320002,0.00004883,0.01096195,-0.00259551,
0.196063,-0.39370078,3.73979998,11.53979998,0.00003122,0.00979367,-0.00227171,
0.196063,-0.39370078,3.9368,11.7368,0.00008988,0.00874432,-0.00195303,
0.196063,-0.39370078,4.13360023,11.93360023,0.00009518,0.00784704,-0.00176883,
0.196063,-0.39370078,4.33039999,12.13039999,-0.00002073,0.00703677,-0.00157625,
0.196063,-0.39370078,4.52720022,12.32720022,0.00006203,0.00630285,-0.00131632,
0.196063,-0.39370078,4.72440004,12.52440004,0.00001439,0.00575675,-0.00122289,
0.196063,-0.39370078,4.921,12.721,0.00000944,0.00517741,-0.00113641,
0.196063,-0.39370078,5.11780024,12.91780024,-0.00002746,0.00466915,-0.00103086,
0.196063,-0.39370078,5.31459999,13.11459999,-0.00000463,0.00428918,-0.00089977,
0.196063,-0.39370078,5.51160002,13.31160002,0.0000102,0.00391401,-0.00080579,
0.196063,-0.39370078,5.70839977,13.50839977,-0.00002539,0.00344085,-0.00074567,
0.196063,-0.39370078,5.9053998,13.7053998,-0.00000741,0.00321182,-0.00068365,
0.196063,-0.39370078,6.10200024,13.90200024,-0.00001432,0.00293603,-0.0005457,
0.196063,-0.39370078,6.29920006,14.09920006,-0.00005721,0.00267917,-0.0005555,
0.196063,-0.39370078,6.49580002,14.29580002,-0.00004218,0.00248979,-0.00050123,
0.196063,-0.39370078,6.69259977,14.49259977,-0.00002693,0.00225734,-0.00041473,
0.196063,-0.39370078,6.8895998,14.6895998,-0.00004472,0.00209232,-0.00046809,
0.196063,-0.39370078,7.08640003,14.88640003,0.00001327,0.00196615,-0.00035592,
0.196063,-0.39370078,7.28340006,15.08340006,-0.0000233,0.00175999,-0.00035933,
0.196063,-0.39370078,7.48000002,15.28000002,0.00002524,0.00163126,-0.00031915,
0.196063,-0.39370078,7.67679977,15.47679977,-0.00001597,0.00152989,-0.00028779,
0.196063,-0.39370078,7.8737998,15.6737998,-0.00002759,0.00144374,-0.00026371,
0.196063,-0.39370078,8.07059956,15.87059956,0.00000889,0.00133059,-0.00025276,
0.196063,-0.39370078,8.26739979,16.06739979,-0.00002172,0.00119454,-0.00022579,
0.196063,-0.39370078,8.46440029,16.26440029,0.00002017,0.00117277,-0.0002184,
0.196063,-0.39370078,8.66139984,16.46139984,-0.00006348,0.00106778,-0.00025524,
0.196063,-0.39370078,8.8579998,16.6579998,-0.00003657,0.00106538,-0.00022463,
0.196063,-0.39370078,9.05480003,16.85480003,-0.00003262,0.00093629,-0.00021955,
0.196063,-0.39370078,9.25160027,17.05160027,-0.0000243,0.00088873,-0.00021439,
0.196063,-0.39370078,9.44859982,17.24859982,0.00000077,0.00081384,-0.00017079,
