% Model:              Data taken by AP-STD
% Version:            2 mm spaced file for 2nd magnet
% Date:               Oct 26 2023           08:55
% Dimension:          3
% Nodes:              2700
% Expressions:        3
% Description:        Magnetic flux density, x component, Magnetic flux density, y component, Magnetic flux density, z component
% Length unit:        mm
% X                       Y                        Z                        mfnc.Bz (T)              mfnc.By (T)              mfnc.Bx (T)
15          -1          105.1          0.01838          -1.11863          0.01175
15          -1          100.1          0.01801          -1.13046          0.01176
15          -1          95.1          0.01764          -1.13833          0.012
15          -1          90.1          0.01752          -1.14375          0.01255
15          -1          85.1          0.01751          -1.14749          0.01255
15          -1          80.1          0.01753          -1.15006          0.01275
15          -1          75.1          0.01719          -1.1503          0.01259
15          -1          70.1          0.01605          -1.14505          0.0113
15          -1          65.1          0.01512          -1.1337          0.00907
15          -1          60.1          0.01481          -1.12267          0.00801
-15          1          60.1          0.01173          -1.12918          -0.00681
-15          1          65.1          0.0128          -1.13584          -0.00437
-15          1          70.1          0.01265          -1.14367          0.00032
-15          1          75.1          0.01143          -1.14663          0.00291
-15          1          80.1          0.01095          -1.14403          0.00414
-15          1          85.1          0.01122          -1.13926          0.00419
-15          1          90.1          0.01163          -1.13364          0.00386
-15          1          95.1          0.01186          -1.12713          0.00358
-15          1          100.1          0.01168          -1.11861          0.0041
-15          1          105.1          0.01126          -1.10688          0.00468
-15          1          110.1          0.0105          -1.09147          0.00591
-15          1          115.1          0.00977          -1.07191          0.00786
-15          1          120.1          0.00891          -1.0488          0.00993
-13          1          120.1          0.00801          -1.05896          0.01111
-13          1          115.1          0.00901          -1.08513          0.0094
-13          1          110.1          0.01008          -1.10724          0.00814
-13          1          105.1          0.01097          -1.12465          0.00691
-13          1          100.1          0.01167          -1.1376          0.00643
-13          1          95.1          0.01198          -1.1473          0.00607
-13          1          90.1          0.01191          -1.15482          0.00632
-13          1          85.1          0.01156          -1.16126          0.00639
-13          1          80.1          0.01105          -1.16736          0.00634
-13          1          75.1          0.01097          -1.17284          0.0055
-13          1          70.1          0.0115          -1.17536          0.00267
-13          1          65.1          0.0117          -1.17427          -0.00037
-13          1          60.1          0.01176          -1.17266          -0.00225
-11          1          60.1          0.01186          -1.21031          0.00216
-11          1          65.1          0.011          -1.20795          0.00372
-11          1          70.1          0.01064          -1.20313          0.00599
-11          1          75.1          0.01054          -1.1959          0.00801
-11          1          80.1          0.0111          -1.1875          0.00865
-11          1          85.1          0.01167          -1.17977          0.00893
-11          1          90.1          0.01212          -1.17251          0.00877
-11          1          95.1          0.01206          -1.16429          0.00869
-11          1          100.1          0.0116          -1.1536          0.00884
-11          1          105.1          0.01078          -1.1393          0.00913
-11          1          110.1          0.00966          -1.12058          0.01003
-11          1          115.1          0.00849          -1.0963          0.01101
-11          1          120.1          0.0073          -1.06801          0.0121
-9          1          120.1          0.00685          -1.07506          0.01317
-9          1          115.1          0.00798          -1.10528          0.01227
-9          1          110.1          0.00931          -1.13098          0.01159
-9          1          105.1          0.01058          -1.15165          0.01124
-9          1          100.1          0.01162          -1.16698          0.0109
-9          1          95.1          0.01226          -1.17821          0.01091
-9          1          90.1          0.01229          -1.1869          0.01101
-9          1          85.1          0.01188          -1.19557          0.01118
-9          1          80.1          0.01109          -1.2046          0.01132
-9          1          75.1          0.0103          -1.21536          0.01074
-9          1          70.1          0.01008          -1.22685          0.00959
-9          1          65.1          0.01062          -1.23623          0.00818
-9          1          60.1          0.012          -1.24205          0.00716
-7          1          60.1          0.01222          -1.26727          0.01253
-7          1          65.1          0.01047          -1.25882          0.01265
-7          1          70.1          0.00975          -1.24554          0.01334
-7          1          75.1          0.01018          -1.2308          0.01363
-7          1          80.1          0.01116          -1.21761          0.01391
-7          1          85.1          0.01206          -1.20752          0.01351
-7          1          90.1          0.01245          -1.19859          0.01341
-7          1          95.1          0.01233          -1.18906          0.01314
-7          1          100.1          0.01167          -1.17714          0.01303
-7          1          105.1          0.01051          -1.16087          0.01294
-7          1          110.1          0.0091          -1.13937          0.0132
-7          1          115.1          0.00771          -1.11222          0.01373
-7          1          120.1          0.00648          -1.0806          0.01417
-5          1          120.1          0.00613          -1.08477          0.01497
-5          1          115.1          0.00745          -1.11755          0.0149
-5          1          110.1          0.00894          -1.14562          0.01471
-5          1          105.1          0.01049          -1.16792          0.01472
-5          1          100.1          0.01173          -1.18497          0.01487
-5          1          95.1          0.01249          -1.19749          0.01505
-5          1          90.1          0.01264          -1.20719          0.01557
-5          1          85.1          0.01224          -1.21704          0.01596
-5          1          80.1          0.01132          -1.22836          0.01643
-5          1          75.1          0.01021          -1.24286          0.0166
-5          1          70.1          0.00972          -1.26017          0.01681
-5          1          65.1          0.01051          -1.27615          0.01706
-5          1          60.1          0.01252          -1.28661          0.01743
-3          1          60.1          0.01291          -1.29933          0.02225
-3          1          65.1          0.01072          -1.28755          0.02145
-3          1          70.1          0.0099          -1.26962          0.02053
-3          1          75.1          0.01037          -1.25104          0.01966
-3          1          80.1          0.01153          -1.23561          0.0189
-3          1          85.1          0.01249          -1.22345          0.01824
-3          1          90.1          0.01285          -1.21343          0.01755
-3          1          95.1          0.01258          -1.2031          0.01702
-3          1          100.1          0.01177          -1.19058          0.01656
-3          1          105.1          0.01043          -1.17319          0.01627
-3          1          110.1          0.0089          -1.15016          0.01603
-3          1          115.1          0.00732          -1.12132          0.01586
-3          1          120.1          0.00598          -1.08773          0.01585
-1          1          120.1          0.00587          -1.08954          0.01663
-1          1          115.1          0.00722          -1.12346          0.01697
-1          1          110.1          0.00886          -1.15277          0.01737
-1          1          105.1          0.01049          -1.17593          0.01782
-1          1          100.1          0.0119          -1.19343          0.01828
-1          1          95.1          0.01278          -1.20651          0.01889
-1          1          90.1          0.0131          -1.21676          0.01954
-1          1          85.1          0.01278          -1.22671          0.0204
-1          1          80.1          0.01184          -1.2392          0.02138
-1          1          75.1          0.01072          -1.25544          0.02252
-1          1          70.1          0.01028          -1.2749          0.02393
-1          1          65.1          0.01118          -1.29351          0.0253
-1          1          60.1          0.01339          -1.30571          0.02675
1          1          60.1          0.01388          -1.30608          0.03089
1          1          65.1          0.01175          -1.29391          0.0291
1          1          70.1          0.01085          -1.27541          0.02719
1          1          75.1          0.0112          -1.25573          0.0253
1          1          80.1          0.01226          -1.23963          0.02377
1          1          85.1          0.01312          -1.22748          0.02252
1          1          90.1          0.01338          -1.21757          0.02153
1          1          95.1          0.01302          -1.20747          0.02068
1          1          100.1          0.01207          -1.19434          0.01993
1          1          105.1          0.01061          -1.17679          0.01927
1          1          110.1          0.00889          -1.1533          0.01862
1          1          115.1          0.00718          -1.12386          0.01799
1          1          120.1          0.00579          -1.09001          0.01745
3          1          120.1          0.00583          -1.08908          0.01819
3          1          115.1          0.00731          -1.12324          0.01902
3          1          110.1          0.009          -1.15219          0.01987
3          1          105.1          0.01075          -1.17586          0.02071
3          1          100.1          0.01223          -1.19321          0.02157
3          1          95.1          0.01326          -1.20559          0.02244
3          1          90.1          0.01369          -1.21571          0.02341
3          1          85.1          0.0135          -1.22523          0.0246
3          1          80.1          0.01272          -1.23698          0.02611
3          1          75.1          0.01187          -1.2525          0.02794
3          1          70.1          0.01151          -1.27094          0.03028
3          1          65.1          0.01243          -1.28865          0.03274
3          1          60.1          0.01437          -1.29975          0.0348
5          1          60.1          0.01499          -1.28687          0.03862
5          1          65.1          0.01325          -1.27726          0.03604
5          1          70.1          0.01241          -1.26185          0.03335
5          1          75.1          0.01262          -1.24491          0.03042
5          1          80.1          0.01335          -1.23078          0.02823
5          1          85.1          0.01395          -1.21999          0.02655
5          1          90.1          0.01404          -1.21086          0.02531
5          1          95.1          0.01358          -1.20153          0.02423
5          1          100.1          0.01251          -1.18923          0.0231
5          1          105.1          0.01097          -1.17227          0.0221
5          1          110.1          0.00925          -1.14935          0.02107
5          1          115.1          0.00743          -1.12074          0.02002
5          1          120.1          0.00605          -1.08716          0.01895
7          1          120.1          0.00621          -1.08399          0.01974
7          1          115.1          0.00769          -1.1167          0.02102
7          1          110.1          0.00943          -1.14453          0.02236
7          1          105.1          0.01124          -1.16663          0.02356
7          1          100.1          0.01278          -1.18304          0.02483
7          1          95.1          0.01387          -1.19489          0.02591
7          1          90.1          0.01438          -1.2037          0.0271
7          1          85.1          0.01439          -1.21227          0.02847
7          1          80.1          0.01394          -1.22137          0.03034
7          1          75.1          0.01343          -1.23371          0.03276
7          1          70.1          0.01338          -1.24762          0.036
7          1          65.1          0.01414          -1.2605          0.03932
7          1          60.1          0.01561          -1.26748          0.04229
9          1          60.1          0.0162          -1.24151          0.04567
9          1          65.1          0.01524          -1.23773          0.04265
9          1          70.1          0.01461          -1.22937          0.03883
9          1          75.1          0.01445          -1.21864          0.0352
9          1          80.1          0.0146          -1.20867          0.03222
9          1          85.1          0.01485          -1.20046          0.03034
9          1          90.1          0.01473          -1.19357          0.02896
9          1          95.1          0.01416          -1.1855          0.0277
9          1          100.1          0.01309          -1.17433          0.0263
9          1          105.1          0.01155          -1.15902          0.02513
9          1          110.1          0.00972          -1.13775          0.02372
9          1          115.1          0.00798          -1.11089          0.02213
9          1          120.1          0.00647          -1.07939          0.02067
11          1          120.1          0.00689          -1.07312          0.0215
11          1          115.1          0.00841          -1.10308          0.02326
11          1          110.1          0.01014          -1.12868          0.02507
11          1          105.1          0.01188          -1.14838          0.02656
11          1          100.1          0.01339          -1.16286          0.028
11          1          95.1          0.01446          -1.17282          0.0293
11          1          90.1          0.01506          -1.1803          0.0307
11          1          85.1          0.01533          -1.18644          0.03222
11          1          80.1          0.01533          -1.19245          0.03408
11          1          75.1          0.01549          -1.19941          0.03706
11          1          70.1          0.01594          -1.20535          0.04106
11          1          65.1          0.01644          -1.2089          0.04546
11          1          60.1          0.01692          -1.20858          0.04898
13          1          60.1          0.01764          -1.16932          0.0526
13          1          65.1          0.018          -1.1743          0.04898
13          1          70.1          0.01766          -1.17732          0.04343
13          1          75.1          0.01671          -1.17662          0.03874
13          1          80.1          0.01611          -1.17294          0.0359
13          1          85.1          0.01576          -1.16827          0.03365
13          1          90.1          0.01543          -1.16365          0.0323
13          1          95.1          0.01478          -1.15715          0.03089
13          1          100.1          0.01377          -1.1481          0.02962
13          1          105.1          0.01228          -1.13512          0.02814
13          1          110.1          0.0106          -1.1167          0.02621
13          1          115.1          0.00886          -1.09326          0.02434
13          1          120.1          0.00738          -1.0654          0.02237
15          1          120.1          0.00796          -1.05586          0.02331
15          1          115.1          0.00944          -1.08105          0.02556
15          1          110.1          0.01106          -1.10247          0.02762
15          1          105.1          0.01269          -1.1187          0.02946
15          1          100.1          0.01401          -1.13052          0.03109
15          1          95.1          0.01505          -1.13875          0.03261
15          1          90.1          0.01569          -1.14374          0.03379
15          1          85.1          0.01615          -1.14751          0.03531
15          1          80.1          0.01673          -1.15017          0.03739
15          1          75.1          0.01796          -1.15058          0.04013
15          1          70.1          0.01951          -1.14494          0.04535
15          1          65.1          0.01979          -1.13477          0.05218
15          1          60.1          0.01859          -1.1245          0.05664
-13          3          60.1          0.01256          -1.17932          -0.04414
-13          3          65.1          0.01256          -1.18005          -0.03711
-13          3          70.1          0.01121          -1.18023          -0.02698
-13          3          75.1          0.00921          -1.17664          -0.01957
-13          3          80.1          0.0087          -1.17083          -0.01537
-13          3          85.1          0.00911          -1.16483          -0.01402
-13          3          90.1          0.00934          -1.15848          -0.01291
-13          3          95.1          0.00877          -1.15137          -0.01248
-13          3          100.1          0.00727          -1.14185          -0.01105
-13          3          105.1          0.00493          -1.12888          -0.00933
-13          3          110.1          0.0021          -1.11119          -0.00647
-13          3          115.1          -0.00075          -1.08874          -0.00252
-13          3          120.1          -0.00329          -1.06155          0.00175
-11          3          120.1          -0.00494          -1.07028          0.00429
-11          3          115.1          -0.00231          -1.09973          0.00097
-11          3          110.1          0.00088          -1.12431          -0.00204
-11          3          105.1          0.00413          -1.14348          -0.00429
-11          3          100.1          0.00683          -1.1577          -0.00587
-11          3          95.1          0.0086          -1.16813          -0.00681
-11          3          90.1          0.0092          -1.17624          -0.00734
-11          3          85.1          0.00888          -1.18327          -0.00823
-11          3          80.1          0.00793          -1.1911          -0.00992
-11          3          75.1          0.00728          -1.19994          -0.01334
-11          3          70.1          0.00797          -1.2087          -0.01989
-11          3          65.1          0.00956          -1.21518          -0.02805
-11          3          60.1          0.01147          -1.21849          -0.03307
-9          3          60.1          0.01068          -1.25094          -0.02186
-9          3          65.1          0.00728          -1.24396          -0.01748
-9          3          70.1          0.00542          -1.23222          -0.01213
-9          3          75.1          0.00561          -1.21909          -0.00695
-9          3          80.1          0.00713          -1.20774          -0.00412
-9          3          85.1          0.00859          -1.19837          -0.00262
-9          3          90.1          0.00909          -1.19067          -0.00212
-9          3          95.1          0.00836          -1.18159          -0.00144
-9          3          100.1          0.00645          -1.17048          -0.00072
-9          3          105.1          0.00348          -1.15518          0.00038
-9          3          110.1          -0.00006          -1.13451          0.00211
-9          3          115.1          -0.00347          -1.108          0.00438
-9          3          120.1          -0.00624          -1.07711          0.00684
-7          3          120.1          -0.00723          -1.08253          0.00922
-7          3          115.1          -0.00442          -1.11498          0.0075
-7          3          110.1          -0.00074          -1.14288          0.00591
-7          3          105.1          0.00299          -1.16497          0.00471
-7          3          100.1          0.00613          -1.18123          0.00383
-7          3          95.1          0.00823          -1.19281          0.00351
-7          3          90.1          0.00903          -1.20208          0.00306
-7          3          85.1          0.00835          -1.21064          0.00272
-7          3          80.1          0.00656          -1.22109          0.00185
-7          3          75.1          0.00433          -1.23486          -0.00023
-7          3          70.1          0.00363          -1.25123          -0.00349
-7          3          65.1          0.00571          -1.26691          -0.00728
-7          3          60.1          0.01017          -1.27669          -0.00997
-5          3          60.1          0.00986          -1.29571          0.00156
-5          3          65.1          0.00473          -1.28418          0.00275
-5          3          70.1          0.00248          -1.26576          0.00468
-5          3          75.1          0.0035          -1.24704          0.00655
-5          3          80.1          0.00614          -1.23153          0.00773
-5          3          85.1          0.00828          -1.2203          0.00807
-5          3          90.1          0.00903          -1.21068          0.00817
-5          3          95.1          0.00815          -1.20104          0.00815
-5          3          100.1          0.00597          -1.1889          0.0083
-5          3          105.1          0.0026          -1.17174          0.00857
-5          3          110.1          -0.00126          -1.14928          0.00936
-5          3          115.1          -0.00512          -1.12046          0.01025
-5          3          120.1          -0.00787          -1.08708          0.0114
-3          3          120.1          -0.00841          -1.09014          0.01343
-3          3          115.1          -0.00555          -1.12429          0.01292
-3          3          110.1          -0.00165          -1.15358          0.01255
-3          3          105.1          0.00238          -1.17691          0.01236
-3          3          100.1          0.00588          -1.1942          0.01234
-3          3          95.1          0.0082          -1.20673          0.0125
-3          3          90.1          0.00904          -1.2168          0.0128
-3          3          85.1          0.00828          -1.22653          0.01321
-3          3          80.1          0.00595          -1.23852          0.0135
-3          3          75.1          0.00312          -1.25497          0.01347
-3          3          70.1          0.0019          -1.27546          0.01305
-3          3          65.1          0.00423          -1.29564          0.01269
-3          3          60.1          0.00993          -1.30875          0.01259
-1          3          60.1          0.01015          -1.3151          0.02349
-1          3          65.1          0.00436          -1.30122          0.02223
-1          3          70.1          0.00194          -1.28055          0.02113
-1          3          75.1          0.00321          -1.2593          0.02017
-1          3          80.1          0.00611          -1.24212          0.01914
-1          3          85.1          0.00849          -1.2298          0.01829
-1          3          90.1          0.00929          -1.22014          0.01753
-1          3          95.1          0.00835          -1.20999          0.01679
-1          3          100.1          0.00597          -1.1973          0.01633
-1          3          105.1          0.00238          -1.17954          0.01593
-1          3          110.1          -0.0018          -1.15602          0.0157
-1          3          115.1          -0.0057          -1.1262          0.01553
-1          3          120.1          -0.00875          -1.09166          0.01545
1          3          120.1          -0.00878          -1.09175          0.01744
1          3          115.1          -0.00585          -1.12714          0.01801
1          3          110.1          -0.00182          -1.15666          0.01865
1          3          105.1          0.00245          -1.18034          0.01938
1          3          100.1          0.00606          -1.19788          0.02022
1          3          95.1          0.0086          -1.21054          0.02108
1          3          90.1          0.00957          -1.22082          0.02212
1          3          85.1          0.00889          -1.23049          0.02331
1          3          80.1          0.00656          -1.24292          0.02485
1          3          75.1          0.00372          -1.25974          0.02678
1          3          70.1          0.00252          -1.28098          0.02916
1          3          65.1          0.00497          -1.30148          0.0317
1          3          60.1          0.0108          -1.31489          0.03405
3          3          60.1          0.0116          -1.30841          0.04444
3          3          65.1          0.00606          -1.29625          0.04109
3          3          70.1          0.00363          -1.27642          0.03703
3          3          75.1          0.00465          -1.25632          0.03333
3          3          80.1          0.00734          -1.2401          0.03046
3          3          85.1          0.00944          -1.22825          0.02828
3          3          90.1          0.01007          -1.21912          0.02667
3          3          95.1          0.00892          -1.20919          0.02529
3          3          100.1          0.00638          -1.19685          0.02408
3          3          105.1          0.0027          -1.17926          0.02289
3          3          110.1          -0.00158          -1.1558          0.02172
3          3          115.1          -0.0056          -1.1264          0.02054
3          3          120.1          -0.00866          -1.09157          0.01942
5          3          120.1          -0.00837          -1.08981          0.02148
5          3          115.1          -0.00525          -1.12374          0.02314
5          3          110.1          -0.00127          -1.15312          0.02481
5          3          105.1          0.00307          -1.17624          0.02649
5          3          100.1          0.00678          -1.1929          0.02805
5          3          95.1          0.00941          -1.2052          0.02961
5          3          90.1          0.01055          -1.21443          0.03125
5          3          85.1          0.01013          -1.22316          0.03322
5          3          80.1          0.00829          -1.23401          0.03592
5          3          75.1          0.00602          -1.24917          0.03985
5          3          70.1          0.00524          -1.26758          0.04477
5          3          65.1          0.00764          -1.28509          0.0503
5          3          60.1          0.01273          -1.29572          0.05478
7          3          60.1          0.0141          -1.27598          0.06523
7          3          65.1          0.00972          -1.26779          0.05956
7          3          70.1          0.00743          -1.25342          0.05264
7          3          75.1          0.00781          -1.23791          0.04622
7          3          80.1          0.00951          -1.22461          0.04139
7          3          85.1          0.011          -1.21513          0.03825
7          3          90.1          0.01111          -1.20702          0.03597
7          3          95.1          0.0099          -1.19852          0.03398
7          3          100.1          0.00731          -1.18697          0.0321
7          3          105.1          0.00362          -1.17076          0.03023
7          3          110.1          -0.00072          -1.14854          0.02813
7          3          115.1          -0.0048          -1.1202          0.02591
7          3          120.1          -0.00777          -1.08658          0.02359
9          3          120.1          -0.00705          -1.082          0.02594
9          3          115.1          -0.00397          -1.11425          0.02881
9          3          110.1          0.00007          -1.1418          0.03161
9          3          105.1          0.00426          -1.16301          0.03424
9          3          100.1          0.00792          -1.17843          0.03655
9          3          95.1          0.01049          -1.18923          0.03864
9          3          90.1          0.0118          -1.1969          0.04064
9          3          85.1          0.01192          -1.20414          0.04323
9          3          80.1          0.01096          -1.21195          0.04679
9          3          75.1          0.00998          -1.22254          0.0523
9          3          70.1          0.01023          -1.23479          0.05999
9          3          65.1          0.01228          -1.24503          0.0687
9          3          60.1          0.01567          -1.24993          0.0755
11          3          60.1          0.01758          -1.21676          0.08591
11          3          65.1          0.0155          -1.21568          0.07765
11          3          70.1          0.01377          -1.21102          0.06752
11          3          75.1          0.01251          -1.20382          0.05802
11          3          80.1          0.01257          -1.19633          0.05217
11          3          85.1          0.01291          -1.1897          0.04832
11          3          90.1          0.01258          -1.18383          0.0456
11          3          95.1          0.01112          -1.17679          0.04334
11          3          100.1          0.00858          -1.16701          0.04091
11          3          105.1          0.00508          -1.15264          0.03838
11          3          110.1          0.00097          -1.13274          0.03539
11          3          115.1          -0.00293          -1.1067          0.03197
11          3          120.1          -0.00605          -1.07628          0.02838
13          3          120.1          -0.00471          -1.0681          0.03105
13          3          115.1          -0.00176          -1.09705          0.03545
13          3          110.1          0.00207          -1.12102          0.03939
13          3          105.1          0.00593          -1.13929          0.043
13          3          100.1          0.00932          -1.15245          0.04571
13          3          95.1          0.01181          -1.16132          0.04814
13          3          90.1          0.01327          -1.16734          0.0506
13          3          85.1          0.01384          -1.17194          0.05306
13          3          80.1          0.01425          -1.17679          0.05696
13          3          75.1          0.01546          -1.18101          0.06361
13          3          70.1          0.01792          -1.18273          0.07395
13          3          65.1          0.01934          -1.18042          0.08638
13          3          60.1          0.01962          -1.17649          0.0957
-13          5          60.1          0.01299          -1.19317          -0.08829
-13          5          65.1          0.01294          -1.19216          -0.07637
-13          5          70.1          0.01038          -1.19016          -0.05794
-13          5          75.1          0.00704          -1.18459          -0.04451
-13          5          80.1          0.00641          -1.17798          -0.03737
-13          5          85.1          0.00693          -1.1718          -0.03387
-13          5          90.1          0.00696          -1.16599          -0.03233
-13          5          95.1          0.00571          -1.15893          -0.03066
-13          5          100.1          0.00301          -1.14974          -0.0287
-13          5          105.1          -0.00106          -1.13698          -0.02541
-13          5          110.1          -0.00605          -1.11881          -0.02082
-13          5          115.1          -0.01093          -1.09504          -0.01457
-13          5          120.1          -0.01507          -1.06651          -0.00773
-11          5          120.1          -0.01763          -1.07485          -0.00338
-11          5          115.1          -0.01344          -1.10583          -0.00872
-11          5          110.1          -0.00801          -1.13148          -0.01357
-11          5          105.1          -0.0025          -1.15125          -0.01748
-11          5          100.1          0.0021          -1.16575          -0.0201
-11          5          95.1          0.00517          -1.17599          -0.02201
-11          5          90.1          0.00644          -1.18327          -0.02336
-11          5          85.1          0.00616          -1.19009          -0.02515
-11          5          80.1          0.00466          -1.19775          -0.02839
-11          5          75.1          0.00344          -1.20783          -0.0349
-11          5          70.1          0.00445          -1.21896          -0.04637
-11          5          65.1          0.00742          -1.22882          -0.06041
-11          5          60.1          0.01084          -1.23463          -0.07018
-9          5          60.1          0.00896          -1.26806          -0.05138
-9          5          65.1          0.00302          -1.25814          -0.044
-9          5          70.1          -0.00024          -1.24315          -0.03341
-9          5          75.1          0.00026          -1.22706          -0.02472
-9          5          80.1          0.00303          -1.21424          -0.01932
-9          5          85.1          0.00542          -1.20495          -0.01627
-9          5          90.1          0.00606          -1.19736          -0.01493
-9          5          95.1          0.00466          -1.18918          -0.01387
-9          5          100.1          0.0013          -1.17817          -0.01229
-9          5          105.1          -0.00367          -1.16295          -0.01005
-9          5          110.1          -0.00962          -1.14166          -0.00717
-9          5          115.1          -0.01537          -1.11406          -0.00342
-9          5          120.1          -0.01965          -1.08147          0.00069
-7          5          120.1          -0.02127          -1.08693          0.00444
-7          5          115.1          -0.01682          -1.12087          0.00146
-7          5          110.1          -0.01091          -1.14952          -0.00123
-7          5          105.1          -0.00462          -1.17192          -0.0035
-7          5          100.1          0.00072          -1.18838          -0.00504
-7          5          95.1          0.00426          -1.19996          -0.00598
-7          5          90.1          0.00572          -1.20882          -0.0069
-7          5          85.1          0.00482          -1.21697          -0.00794
-7          5          80.1          0.00171          -1.22792          -0.01013
-7          5          75.1          -0.00219          -1.24286          -0.01408
-7          5          70.1          -0.00367          -1.26256          -0.02044
-7          5          65.1          -0.00012          -1.28168          -0.02757
-7          5          60.1          0.00759          -1.29475          -0.03275
-5          5          60.1          0.00672          -1.31387          -0.01436
-5          5          65.1          -0.0022          -1.29892          -0.01138
-5          5          70.1          -0.006          -1.27677          -0.00744
-5          5          75.1          -0.00388          -1.25438          -0.00349
-5          5          80.1          0.00079          -1.23773          -0.00092
-5          5          85.1          0.00442          -1.22617          0.00029
-5          5          90.1          0.0055          -1.21702          0.00088
-5          5          95.1          0.00404          -1.20776          0.0012
-5          5          100.1          0.00029          -1.19534          0.0018
-5          5          105.1          -0.00529          -1.17885          0.00279
-5          5          110.1          -0.01174          -1.15558          0.00425
-5          5          115.1          -0.01787          -1.12591          0.006
-5          5          120.1          -0.02244          -1.09086          0.00783
-3          5          120.1          -0.02321          -1.09373          0.01109
-3          5          115.1          -0.01861          -1.12921          0.01013
-3          5          110.1          -0.01246          -1.15985          0.00918
-3          5          105.1          -0.00572          -1.18333          0.00854
-3          5          100.1          0.00001          -1.20073          0.00824
-3          5          95.1          0.00389          -1.21349          0.00813
-3          5          90.1          0.00543          -1.22289          0.00837
-3          5          85.1          0.0042          -1.23234          0.00836
-3          5          80.1          0.00026          -1.24418          0.00815
-3          5          75.1          -0.00486          -1.26248          0.00721
-3          5          70.1          -0.00731          -1.28656          0.00568
-3          5          65.1          -0.00327          -1.31026          0.00421
-3          5          60.1          0.00632          -1.32609          0.00341
-1          5          60.1          0.00652          -1.33277          0.02052
-1          5          65.1          -0.00355          -1.31633          0.01933
-1          5          70.1          -0.0076          -1.29147          0.01854
-1          5          75.1          -0.00505          -1.26677          0.01782
-1          5          80.1          0.00024          -1.24758          0.01707
-1          5          85.1          0.00428          -1.23542          0.01638
-1          5          90.1          0.00557          -1.22593          0.01557
-1          5          95.1          0.00402          -1.21627          0.01486
-1          5          100.1          -0.00003          -1.20381          0.01438
-1          5          105.1          -0.00594          -1.18615          0.01409
-1          5          110.1          -0.01273          -1.16212          0.01406
-1          5          115.1          -0.01912          -1.13138          0.01409
-1          5          120.1          -0.02363          -1.09548          0.01429
1          5          120.1          -0.02383          -1.09589          0.01737
1          5          115.1          -0.01922          -1.13213          0.01801
1          5          110.1          -0.01277          -1.16305          0.01872
1          5          105.1          -0.00584          -1.18705          0.01951
1          5          100.1          0.00013          -1.20478          0.02038
1          5          95.1          0.00428          -1.21711          0.02141
1          5          90.1          0.00588          -1.22693          0.02266
1          5          85.1          0.00469          -1.23619          0.02413
1          5          80.1          0.00071          -1.24848          0.02594
1          5          75.1          -0.00454          -1.26702          0.0283
1          5          70.1          -0.00709          -1.29164          0.03121
1          5          65.1          -0.00287          -1.31601          0.03444
1          5          60.1          0.00715          -1.33264          0.0374
3          5          60.1          0.00829          -1.32592          0.05432
3          5          65.1          -0.00138          -1.31087          0.04955
3          5          70.1          -0.00552          -1.2869          0.04383
3          5          75.1          -0.0033          -1.26362          0.03869
3          5          80.1          0.0017          -1.24581          0.03472
3          5          85.1          0.00544          -1.234          0.03187
3          5          90.1          0.00644          -1.22482          0.02974
3          5          95.1          0.0047          -1.21546          0.02809
3          5          100.1          0.00055          -1.20325          0.02653
3          5          105.1          -0.00551          -1.18598          0.02498
3          5          110.1          -0.01245          -1.16218          0.02348
3          5          115.1          -0.01906          -1.13118          0.02195
3          5          120.1          -0.0236          -1.09556          0.02056
5          5          120.1          -0.02319          -1.09366          0.02383
5          5          115.1          -0.0185          -1.12947          0.02612
5          5          110.1          -0.01199          -1.15955          0.0284
5          5          105.1          -0.00497          -1.18318          0.03068
5          5          100.1          0.00111          -1.20008          0.03277
5          5          95.1          0.0053          -1.21175          0.03485
5          5          90.1          0.00715          -1.22062          0.03707
5          5          85.1          0.00634          -1.22914          0.03971
5          5          80.1          0.0031          -1.24007          0.0435
5          5          75.1          -0.00127          -1.25648          0.0491
5          5          70.1          -0.00311          -1.27816          0.0564
5          5          65.1          0.00099          -1.29956          0.0646
5          5          60.1          0.00998          -1.31272          0.07142
7          5          60.1          0.01215          -1.29294          0.08894
7          5          65.1          0.00429          -1.28238          0.07999
7          5          70.1          0.00031          -1.26413          0.069
7          5          75.1          0.00147          -1.24522          0.05942
7          5          80.1          0.00494          -1.23082          0.05231
7          5          85.1          0.00764          -1.22111          0.04779
7          5          90.1          0.008          -1.21342          0.04447
7          5          95.1          0.00605          -1.20566          0.04201
7          5          100.1          0.00181          -1.19411          0.03943
7          5          105.1          -0.00416          -1.17797          0.03671
7          5          110.1          -0.01114          -1.15532          0.03368
7          5          115.1          -0.01772          -1.12536          0.03056
7          5          120.1          -0.02242          -1.09068          0.02736
9          5          120.1          -0.02116          -1.0865          0.03113
9          5          115.1          -0.01641          -1.1203          0.03532
9          5          110.1          -0.00997          -1.14866          0.03948
9          5          105.1          -0.00315          -1.17052          0.04311
9          5          100.1          0.00276          -1.18571          0.04643
9          5          95.1          0.00696          -1.1965          0.04944
9          5          90.1          0.00907          -1.2036          0.05234
9          5          85.1          0.00897          -1.21046          0.05583
9          5          80.1          0.00718          -1.21867          0.06118
9          5          75.1          0.00488          -1.23048          0.06955
9          5          70.1          0.00482          -1.24546          0.08154
9          5          65.1          0.00855          -1.2587          0.09543
