% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),t_hall_begin,2.362
0.39370078,-0.5905512,5.51179981,3.14979981,0.01997674,1.3954163,-0.01328507,"3,535.01",
0.39370078,-0.5905512,5.70839977,3.34639977,0.01208823,1.38886179,-0.02253712,"3,657.38",
0.39370078,-0.5905512,5.9053998,3.5433998,0.00366743,1.37810311,-0.04358768,"3,779.49",
0.39370078,-0.5905512,6.10200024,3.74000024,-0.00340297,1.35441002,-0.07522916,"3,901.86",
0.39370078,-0.5905512,6.29899979,3.93699979,-0.00668952,1.3111709,-0.11118249,"4,023.67",
0.39370078,-0.5905512,6.49580002,4.13380002,-0.00411177,1.24824051,-0.13856464,"4,145.52",
0.39370078,-0.5905512,6.69259977,4.33059977,0.00037212,1.17780375,-0.14466875,"4,267.89",
0.39370078,-0.5905512,6.88940001,4.52740001,0.00078381,1.11654801,-0.13686297,"4,389.72",
0.39370078,-0.5905512,7.08640003,4.72440003,-0.0024923,1.06577381,-0.12921574,"4,512.06",
0.39370078,-0.5905512,7.28340006,4.92140006,-0.0067328,1.02028164,-0.12857958,"4,633.87",
0.39370078,-0.5905512,7.48019981,5.11819981,-0.01040697,0.97393316,-0.13566993,"4,755.64",
0.39370078,-0.5905512,7.67679977,5.31479977,-0.01330114,0.92343268,-0.14952632,"4,877.62",
0.39370078,-0.5905512,7.8737998,5.5117998,-0.01457674,0.86578535,-0.16838166,"4,999.50",
0.39370078,-0.5905512,8.07059956,5.70859956,-0.01382302,0.79852366,-0.1895589,"5,121.39",
0.39370078,-0.5905512,8.26739979,5.90539979,-0.01018191,0.72085866,-0.20798624,"5,242.94",
0.39370078,-0.5905512,8.46440029,6.10240029,-0.00429864,0.63563766,-0.218096,"5,364.66",
0.39370078,-0.5905512,8.66119957,6.29919957,0.00226118,0.54810895,-0.21641861,"5,486.45",
0.39370078,-0.5905512,8.85820007,6.49620007,0.00779859,0.46478595,-0.20379639,"5,608.05",
0.39370078,-0.5905512,9.05480003,6.69280003,0.01105596,0.39043588,-0.18366469,"5,729.55",
0.39370078,-0.5905512,9.25160027,6.88960027,0.0123256,0.32632224,-0.1605785,"5,851.18",
0.39370078,-0.5905512,9.44859982,7.08659982,0.01205281,0.27280854,-0.13744261,"5,972.79",
0.39370078,-0.5905512,9.64540005,7.28340005,0.01108261,0.22808208,-0.11619739,"6,094.38",
0.39370078,-0.5905512,9.84220028,7.48020028,0.00985154,0.19100824,-0.09749524,"6,215.90",
0.39370078,-0.5905512,10.03899956,7.67699956,0.00837965,0.16052835,-0.08170322,"6,337.45",
0.39370078,-0.5905512,10.23620033,7.87420033,0.00718978,0.13514965,-0.06799441,"6,459.12",
0.39370078,-0.5905512,10.43280029,8.07080029,0.00596387,0.11423032,-0.05671801,"6,581.21",
0.39370078,-0.5905512,10.62959957,8.26759957,0.00491972,0.09671582,-0.04735478,"6,702.70",
0.39370078,-0.5905512,10.8263998,8.4643998,0.00413612,0.08223555,-0.03966145,"6,824.53",
0.39370078,-0.5905512,11.02340031,8.66140031,0.00341013,0.07016353,-0.03314507,"6,946.02",
0.39370078,-0.39370078,0.0002,-2.3618,0.00180082,0.07354464,0.0233507,102.3061,
0.39370078,-0.39370078,0.19660001,-2.16539999,0.002305,0.08597807,0.02791001,224.1961,
0.39370078,-0.39370078,0.39340001,-1.96859999,0.00294114,0.10174064,0.03373589,346.1061,
0.39370078,-0.39370078,0.59039998,-1.77160002,0.00368914,0.12082966,0.04119533,467.8961,
0.39370078,-0.39370078,0.78740001,-1.57459999,0.00478486,0.1442534,0.0504756,590.0661,
0.39370078,-0.39370078,0.98400003,-1.37799997,0.00621303,0.17314985,0.06219172,711.9661,
0.39370078,-0.39370078,1.18079996,-1.18120004,0.0079606,0.20863249,0.07719557,834.0161,
0.39370078,-0.39370078,1.37759995,-0.98440005,0.01045856,0.25268079,0.09628072,955.8261,
0.39370078,-0.39370078,1.57459998,-0.78740002,0.01368446,0.30726723,0.12033922,"1,077.91",
0.39370078,-0.39370078,1.77139997,-0.59060003,0.01766309,0.37699334,0.15190725,"1,200.39",
0.39370078,-0.39370078,1.96819997,-0.39380003,0.02245713,0.46510319,0.19239103,"1,322.50",
0.39370078,-0.39370078,2.1652,-0.1968,0.02503528,0.57892374,0.24147686,"1,444.76",
0.39370078,-0.39370078,2.36199999,-1E-08,0.02029166,0.72852348,0.29494218,"1,566.65",
0.39370078,-0.39370078,2.55879998,0.19679998,0.00030238,0.91412596,0.32562596,"1,688.51",
0.39370078,-0.39370078,2.75559998,0.39359998,-0.02140538,1.10857567,0.29207455,"1,810.35",
0.39370078,-0.39370078,2.95239997,0.59039997,-0.01357361,1.25987209,0.21880368,"1,932.41",
0.39370078,-0.39370078,3.1494,0.7874,0.01546471,1.36243385,0.15161503,"2,054.44",
0.39370078,-0.39370078,3.34640002,0.98440002,0.04403608,1.42656588,0.10484926,"2,176.10",
0.39370078,-0.39370078,3.54299998,1.18099998,0.06721522,1.46569246,0.07511123,"2,298.10",
0.39370078,-0.39370078,3.73979998,1.37779998,0.08576357,1.49714865,0.05593793,"2,420.09",
0.39370078,-0.39370078,3.9368,1.5748,0.09699715,1.51888308,0.03498499,"2,541.89",
0.39370078,-0.39370078,4.13360023,1.77160023,0.0987186,1.52393383,0.01219695,"2,664.00",
0.39370078,-0.39370078,4.33039999,1.96839999,0.08968881,1.50858702,-0.01064846,"2,785.99",
0.39370078,-0.39370078,4.52740002,2.16540002,0.07280057,1.47286724,-0.02600696,"2,908.25",
0.39370078,-0.39370078,4.72440004,2.36240004,0.05491119,1.42998337,-0.02273952,"3,030.43",
0.39370078,-0.39370078,4.921,2.559,0.03910057,1.40351471,-0.01098939,"3,152.47",
0.39370078,-0.39370078,5.11780024,2.75580024,0.02785085,1.3897489,-0.00384737,"3,274.53",
0.39370078,-0.39370078,5.31459999,2.95259999,0.02040457,1.3801351,-0.00243185,"3,396.63",
0.39370078,-0.39370078,5.51179981,3.14979981,0.01499918,1.37060227,-0.00523265,"3,518.63",
0.39370078,-0.39370078,5.70839977,3.34639977,0.00995428,1.35892233,-0.01238347,"3,641.01",
0.39370078,-0.39370078,5.9053998,3.5433998,0.00497602,1.34265608,-0.02526423,"3,763.10",
0.39370078,-0.39370078,6.10200024,3.74000024,0.00052171,1.3166902,-0.04290803,"3,885.51",
0.39370078,-0.39370078,6.29899979,3.93699979,-0.00239818,1.27849564,-0.06199037,"4,007.30",
0.39370078,-0.39370078,6.49580002,4.13380002,-0.00303779,1.22813,-0.07692554,"4,129.26",
0.39370078,-0.39370078,6.69259977,4.33059977,-0.00244164,1.17217068,-0.08293243,"4,251.55",
0.39370078,-0.39370078,6.88940001,4.52740001,-0.00286883,1.11721062,-0.08233769,"4,373.38",
0.39370078,-0.39370078,7.08640003,4.72440003,-0.00460487,1.06593289,-0.0804236,"4,495.65",
0.39370078,-0.39370078,7.28340006,4.92140006,-0.00675713,1.01717562,-0.08119695,"4,617.43",
0.39370078,-0.39370078,7.48019981,5.11819981,-0.00870002,0.96664786,-0.08581113,"4,739.39",
0.39370078,-0.39370078,7.67679977,5.31479977,-0.01007572,0.9130526,-0.09428541,"4,861.28",
0.39370078,-0.39370078,7.8737998,5.5117998,-0.01058922,0.85355438,-0.10533998,"4,983.20",
0.39370078,-0.39370078,8.07059956,5.70859956,-0.00985391,0.78667378,-0.11740526,"5,105.24",
0.39370078,-0.39370078,8.26739979,5.90539979,-0.00756604,0.71225628,-0.12808042,"5,226.71",
0.39370078,-0.39370078,8.46440029,6.10240029,-0.0040217,0.63322434,-0.13355894,"5,348.28",
0.39370078,-0.39370078,8.66119957,6.29919957,-0.00015984,0.55233363,-0.13316152,"5,470.03",
0.39370078,-0.39370078,8.85820007,6.49620007,0.00324862,0.47453808,-0.12664799,"5,591.72",
0.39370078,-0.39370078,9.05480003,6.69280003,0.00537232,0.40363802,-0.11501361,"5,713.23",
0.39370078,-0.39370078,9.25160027,6.88960027,0.00654574,0.34049975,-0.10182588,"5,834.93",
0.39370078,-0.39370078,9.44859982,7.08659982,0.00665922,0.2864905,-0.08797805,"5,956.52",
0.39370078,-0.39370078,9.64540005,7.28340005,0.00631759,0.24052812,-0.07494092,"6,078.05",
0.39370078,-0.39370078,9.84220028,7.48020028,0.00565107,0.20189711,-0.06313157,"6,199.51",
0.39370078,-0.39370078,10.03899956,7.67699956,0.00487329,0.16984932,-0.05307785,"6,321.20",
0.39370078,-0.39370078,10.23620033,7.87420033,0.00414759,0.14303739,-0.04423274,"6,442.72",
0.39370078,-0.39370078,10.43280029,8.07080029,0.00354079,0.12085052,-0.03703277,"6,564.93",
0.39370078,-0.39370078,10.62959957,8.26759957,0.00291193,0.10219582,-0.03102232,"6,686.41",
0.39370078,-0.39370078,10.8263998,8.4643998,0.00247397,0.08677372,-0.02592451,"6,808.13",
0.39370078,-0.39370078,11.02340031,8.66140031,0.00204964,0.07391328,-0.02175058,"6,929.69",
0.39370078,-0.19685039,0.0002,-2.3618,0.00045208,0.07598896,0.01096519,83.7761,
0.39370078,-0.19685039,0.19660001,-2.16539999,0.00063837,0.08891643,0.0131449,205.6862,
0.39370078,-0.19685039,0.39340001,-1.96859999,0.00081968,0.10541712,0.01589245,327.7361,
0.39370078,-0.19685039,0.59039998,-1.77160002,0.00109777,0.12551346,0.01938234,449.5161,
0.39370078,-0.19685039,0.78740001,-1.57459999,0.00146756,0.15017014,0.0237466,571.5861,
0.39370078,-0.19685039,0.98400003,-1.37799997,0.0019526,0.18066168,0.02913997,693.4361,
0.39370078,-0.19685039,1.18079996,-1.18120004,0.00263834,0.21804237,0.03601859,815.6361,
0.39370078,-0.19685039,1.37759995,-0.98440005,0.00352817,0.26532418,0.04502885,937.4061,
0.39370078,-0.19685039,1.57459998,-0.78740002,0.00475412,0.32312121,0.05621946,"1,059.48",
0.39370078,-0.19685039,1.77139997,-0.59060003,0.0061452,0.39673049,0.07042115,"1,181.95",
0.39370078,-0.19685039,1.96819997,-0.39380003,0.00756965,0.48982019,0.08865822,"1,304.05",
0.39370078,-0.19685039,2.1652,-0.1968,0.00772622,0.60563444,0.10960373,"1,426.21",
0.39370078,-0.19685039,2.36199999,-1E-08,0.00448486,0.74948677,0.13067601,"1,548.21",
0.39370078,-0.19685039,2.55879998,0.19679998,-0.00367978,0.91209158,0.14046265,"1,670.06",
0.39370078,-0.19685039,2.75559998,0.39359998,-0.01089497,1.07468466,0.12750355,"1,791.96",
0.39370078,-0.19685039,2.95239997,0.59039997,-0.00708843,1.20699562,0.09914361,"1,914.05",
0.39370078,-0.19685039,3.1494,0.7874,0.00518974,1.30238938,0.07240526,"2,036.01",
0.39370078,-0.19685039,3.34640002,0.98440002,0.01762676,1.36617617,0.05341794,"2,157.66",
0.39370078,-0.19685039,3.54299998,1.18099998,0.0272022,1.40944456,0.04014679,"2,279.66",
0.39370078,-0.19685039,3.73979998,1.37779998,0.0346002,1.43710837,0.03078704,"2,401.53",
0.39370078,-0.19685039,3.9368,1.5748,0.03930143,1.45404915,0.02252912,"2,523.51",
0.39370078,-0.19685039,4.13360023,1.77160023,0.04023154,1.45791935,0.01408919,"2,645.53",
0.39370078,-0.19685039,4.33039999,1.96839999,0.03687556,1.44996523,0.00693336,"2,767.53",
0.39370078,-0.19685039,4.52740002,2.16540002,0.02977883,1.43252234,0.00311219,"2,889.75",
0.39370078,-0.19685039,4.72440004,2.36240004,0.02093556,1.41092266,0.00333715,"3,011.92",
0.39370078,-0.19685039,4.921,2.559,0.01358239,1.39259781,0.00561374,"3,133.99",
0.39370078,-0.19685039,5.11780024,2.75580024,0.00834034,1.37815737,0.00744555,"3,256.14",
0.39370078,-0.19685039,5.31459999,2.95259999,0.00480452,1.36644148,0.00746282,"3,378.18",
0.39370078,-0.19685039,5.51179981,3.14979981,0.00203497,1.35517439,0.00576221,"3,500.22",
0.39370078,-0.19685039,5.70839977,3.34639977,-0.00036302,1.34101805,0.00200893,"3,622.50",
0.39370078,-0.19685039,5.9053998,3.5433998,-0.00252139,1.32280182,-0.0039698,"3,744.68",
0.39370078,-0.19685039,6.10200024,3.74000024,-0.00444207,1.29623608,-0.01171299,"3,867.15",
0.39370078,-0.19685039,6.29899979,3.93699979,-0.00574376,1.26079106,-0.01981987,"3,988.88",
0.39370078,-0.19685039,6.49580002,4.13380002,-0.00620281,1.21649222,-0.02615833,"4,110.77",
0.39370078,-0.19685039,6.69259977,4.33059977,-0.00600375,1.16708693,-0.02952818,"4,233.13",
0.39370078,-0.19685039,6.88940001,4.52740001,-0.00604094,1.11604313,-0.03027927,"4,355.01",
0.39370078,-0.19685039,7.08640003,4.72440003,-0.00641764,1.06519608,-0.03035546,"4,477.28",
0.39370078,-0.19685039,7.28340006,4.92140006,-0.00691942,1.0146234,-0.03104421,"4,599.00",
0.39370078,-0.19685039,7.48019981,5.11819981,-0.00734167,0.96310085,-0.03331324,"4,720.98",
0.39370078,-0.19685039,7.67679977,5.31479977,-0.00760483,0.90756926,-0.03718283,"4,842.94",
0.39370078,-0.19685039,7.8737998,5.5117998,-0.00741905,0.8470591,-0.04191315,"4,964.77",
0.39370078,-0.19685039,8.07059956,5.70859956,-0.00679854,0.78061303,-0.04699058,"5,086.74",
0.39370078,-0.19685039,8.26739979,5.90539979,-0.00562847,0.70808424,-0.05187637,"5,208.31",
0.39370078,-0.19685039,8.46440029,6.10240029,-0.00403126,0.63186731,-0.05457328,"5,329.90",
0.39370078,-0.19685039,8.66119957,6.29919957,-0.00214474,0.55434694,-0.05475463,"5,451.72",
0.39370078,-0.19685039,8.85820007,6.49620007,-0.00056048,0.47965264,-0.05248626,"5,573.31",
0.39370078,-0.19685039,9.05480003,6.69280003,0.00059985,0.41041698,-0.04845521,"5,694.84",
0.39370078,-0.19685039,9.25160027,6.88960027,0.00138623,0.34812042,-0.04342258,"5,816.55",
0.39370078,-0.19685039,9.44859982,7.08659982,0.00165269,0.29399199,-0.03788834,"5,938.13",
0.39370078,-0.19685039,9.64540005,7.28340005,0.0017884,0.24741391,-0.03243935,"6,059.76",
0.39370078,-0.19685039,9.84220028,7.48020028,0.00171621,0.20811888,-0.02756744,"6,181.27",
0.39370078,-0.19685039,10.03899956,7.67699956,0.00148133,0.17522314,-0.02330344,"6,302.95",
0.39370078,-0.19685039,10.23620033,7.87420033,0.00126952,0.14753225,-0.01957087,"6,424.45",
0.39370078,-0.19685039,10.43280029,8.07080029,0.00111881,0.12459519,-0.01647142,"6,546.53",
0.39370078,-0.19685039,10.62959957,8.26759957,0.00087796,0.10540725,-0.01379634,"6,668.02",
0.39370078,-0.19685039,10.8263998,8.4643998,0.00080004,0.08943834,-0.01164534,"6,789.74",
0.39370078,-0.19685039,11.02340031,8.66140031,0.00066863,0.07611953,-0.00980013,"6,911.28",
0.39370078,0,0.0002,-2.3618,-0.00088654,0.07661865,-0.00169299,65.2661,
0.39370078,0,0.19660001,-2.16539999,-0.0010622,0.0896926,-0.00213866,187.3561,
0.39370078,0,0.39340001,-1.96859999,-0.0012137,0.10634447,-0.00264555,309.3261,
0.39370078,0,0.59039998,-1.77160002,-0.00147681,0.12673232,-0.00333653,431.1361,
0.39370078,0,0.78740001,-1.57459999,-0.00176049,0.15171209,-0.00420956,553.0061,
0.39370078,0,0.98400003,-1.37799997,-0.00220916,0.18259664,-0.00542347,674.9661,
0.39370078,0,1.18079996,-1.18120004,-0.00262472,0.22059859,-0.00660716,797.1661,
0.39370078,0,1.37759995,-0.98440005,-0.00323947,0.26810052,-0.00855209,918.9761,
0.39370078,0,1.57459998,-0.78740002,-0.00392975,0.32717022,-0.01091968,"1,041.07",
0.39370078,0,1.77139997,-0.59060003,-0.0048067,0.40154809,-0.01412329,"1,163.42",
0.39370078,0,1.96819997,-0.39380003,-0.00595849,0.49650377,-0.01756658,"1,285.53",
0.39370078,0,2.1652,-0.1968,-0.0069764,0.61293,-0.02194737,"1,407.76",
0.39370078,0,2.36199999,-1E-08,-0.00774485,0.75529627,-0.0243296,"1,529.86",
0.39370078,0,2.55879998,0.19679998,-0.00789238,0.91281342,-0.02412863,"1,651.61",
0.39370078,0,2.75559998,0.39359998,-0.00867215,1.06789107,-0.02056861,"1,773.63",
0.39370078,0,2.95239997,0.59039997,-0.01091803,1.196954,-0.0133546,"1,895.67",
0.39370078,0,3.1494,0.7874,-0.01390629,1.29109778,-0.0053775,"2,017.63",
0.39370078,0,3.34640002,0.98440002,-0.01666102,1.35585541,-0.00018379,"2,139.32",
0.39370078,0,3.54299998,1.18099998,-0.01864024,1.40027346,0.00439333,"2,261.23",
0.39370078,0,3.73979998,1.37779998,-0.02026363,1.42807154,0.008099,"2,383.13",
0.39370078,0,3.9368,1.5748,-0.02131344,1.44462494,0.01176829,"2,505.19",
0.39370078,0,4.13360023,1.77160023,-0.02148134,1.44865517,0.01529125,"2,627.08",
0.39370078,0,4.33039999,1.96839999,-0.02071134,1.44162649,0.01837568,"2,749.17",
0.39370078,0,4.52740002,2.16540002,-0.01889041,1.42664255,0.02076939,"2,871.41",
0.39370078,0,4.72440004,2.36240004,-0.01678618,1.40773272,0.02177284,"2,993.56",
0.39370078,0,4.921,2.559,-0.01534136,1.39021563,0.0211761,"3,115.56",
0.39370078,0,5.11780024,2.75580024,-0.01447522,1.37581762,0.01997284,"3,237.64",
0.39370078,0,5.31459999,2.95259999,-0.01410293,1.36365894,0.01886523,"3,359.67",
0.39370078,0,5.51179981,3.14979981,-0.01380971,1.35153879,0.0182973,"3,481.68",
0.39370078,0,5.70839977,3.34639977,-0.01362502,1.33685068,0.01810403,"3,603.96",
0.39370078,0,5.9053998,3.5433998,-0.01331019,1.31788887,0.01836804,"3,726.16",
0.39370078,0,6.10200024,3.74000024,-0.01281053,1.29163937,0.01899179,"3,848.67",
0.39370078,0,6.29899979,3.93699979,-0.01196406,1.25671248,0.01999784,"3,970.51",
0.39370078,0,6.49580002,4.13380002,-0.01116607,1.21404165,0.02059828,"4,092.33",
0.39370078,0,6.69259977,4.33059977,-0.01017978,1.16560759,0.02077274,"4,214.71",
0.39370078,0,6.88940001,4.52740001,-0.00927248,1.1151276,0.02062256,"4,336.60",
0.39370078,0,7.08640003,4.72440003,-0.00825635,1.06453823,0.02040556,"4,458.86",
0.39370078,0,7.28340006,4.92140006,-0.00721376,1.01396879,0.02032797,"4,580.66",
0.39370078,0,7.48019981,5.11819981,-0.00626352,0.96186642,0.02049172,"4,702.54",
0.39370078,0,7.67679977,5.31479977,-0.00536426,0.90568756,0.02117105,"4,824.60",
0.39370078,0,7.8737998,5.5117998,-0.00468752,0.8450664,0.02210196,"4,946.38",
0.39370078,0,8.07059956,5.70859956,-0.00426712,0.7787847,0.02269459,"5,068.26",
0.39370078,0,8.26739979,5.90539979,-0.0040595,0.70684041,0.02300508,"5,189.88",
0.39370078,0,8.46440029,6.10240029,-0.00406976,0.63126654,0.02275814,"5,311.53",
0.39370078,0,8.66119957,6.29919957,-0.00400765,0.55475635,0.02135697,"5,433.36",
0.39370078,0,8.85820007,6.49620007,-0.00390033,0.48075403,0.01945523,"5,554.97",
0.39370078,0,9.05480003,6.69280003,-0.00369034,0.41189427,0.01717021,"5,676.55",
0.39370078,0,9.25160027,6.88960027,-0.00337197,0.34999253,0.0150379,"5,798.06",
0.39370078,0,9.44859982,7.08659982,-0.00292405,0.29580595,0.01240474,"5,919.64",
0.39370078,0,9.64540005,7.28340005,-0.0025279,0.24918167,0.0103129,"6,041.35",
0.39370078,0,9.84220028,7.48020028,-0.00213785,0.20976516,0.00862446,"6,162.83",
0.39370078,0,10.03899956,7.67699956,-0.0017424,0.17656157,0.0069933,"6,284.52",
0.39370078,0,10.23620033,7.87420033,-0.00147339,0.14873503,0.00570823,"6,406.02",
0.39370078,0,10.43280029,8.07080029,-0.00117577,0.12561876,0.00463278,"6,527.88",
0.39370078,0,10.62959957,8.26759957,-0.00097819,0.1062455,0.00378271,"6,649.76",
0.39370078,0,10.8263998,8.4643998,-0.00086884,0.09021753,0.00304009,"6,771.34",
0.39370078,0,11.02340031,8.66140031,-0.00065598,0.07670317,0.00244824,"6,892.91",
0.39370078,0.19685039,0.0002,-2.3618,-0.00214026,0.07549826,-0.01440084,46.7261,
0.39370078,0.19685039,0.19660001,-2.16539999,-0.00257845,0.0882377,-0.01734481,168.9961,
0.39370078,0.19685039,0.39340001,-1.96859999,-0.00316957,0.10461908,-0.02111461,290.9161,
0.39370078,0.19685039,0.59039998,-1.77160002,-0.00394282,0.12438702,-0.02586408,412.7561,
0.39370078,0.19685039,0.78740001,-1.57459999,-0.00482043,0.14889058,-0.03178429,534.5861,
0.39370078,0.19685039,0.98400003,-1.37799997,-0.00611302,0.17891403,-0.03950907,656.5661,
0.39370078,0.19685039,1.18079996,-1.18120004,-0.00762469,0.21594621,-0.04915511,778.7361,
0.39370078,0.19685039,1.37759995,-0.98440005,-0.00966438,0.26187815,-0.06167304,900.5361,
0.39370078,0.19685039,1.57459998,-0.78740002,-0.01229298,0.31972751,-0.07767338,"1,022.62",
0.39370078,0.19685039,1.77139997,-0.59060003,-0.01533863,0.39255649,-0.09838758,"1,144.95",
0.39370078,0.19685039,1.96819997,-0.39380003,-0.01876442,0.48543877,-0.12444671,"1,266.99",
0.39370078,0.19685039,2.1652,-0.1968,-0.02103988,0.60152482,-0.15387631,"1,389.21",
0.39370078,0.19685039,2.36199999,-1E-08,-0.01930952,0.74872207,-0.18347803,"1,511.43",
0.39370078,0.19685039,2.55879998,0.19679998,-0.01130987,0.91847796,-0.19370919,"1,633.13",
0.39370078,0.19685039,2.75559998,0.39359998,-0.00523534,1.08862566,-0.17285974,"1,755.27",
0.39370078,0.19685039,2.95239997,0.59039997,-0.0128107,1.22704596,-0.12866779,"1,877.23",
0.39370078,0.19685039,3.1494,0.7874,-0.03007451,1.32636284,-0.0854281,"1,999.01",
0.39370078,0.19685039,3.34640002,0.98440002,-0.04694883,1.39134392,-0.05409335,"2,120.81",
0.39370078,0.19685039,3.54299998,1.18099998,-0.06050798,1.43575033,-0.03241298,"2,242.73",
0.39370078,0.19685039,3.73979998,1.37779998,-0.07067235,1.46642088,-0.01570823,"2,364.69",
0.39370078,0.19685039,3.9368,1.5748,-0.07751227,1.48483471,0.00074781,"2,486.77",
0.39370078,0.19685039,4.13360023,1.77160023,-0.07939838,1.48900427,0.01730016,"2,608.59",
0.39370078,0.19685039,4.33039999,1.96839999,-0.07490262,1.47856001,0.0328511,"2,730.64",
0.39370078,0.19685039,4.52740002,2.16540002,-0.0651215,1.45382017,0.0434959,"2,852.57",
0.39370078,0.19685039,4.72440004,2.36240004,-0.05345113,1.42318892,0.0445708,"2,975.02",
0.39370078,0.19685039,4.921,2.559,-0.04302714,1.3988687,0.03890721,"3,097.15",
0.39370078,0.19685039,5.11780024,2.75580024,-0.03601294,1.38279928,0.03331207,"3,219.16",
0.39370078,0.19685039,5.31459999,2.95259999,-0.03147718,1.37106241,0.03063403,"3,341.21",
0.39370078,0.19685039,5.51179981,3.14979981,-0.02857838,1.35983462,0.03089764,"3,463.24",
0.39370078,0.19685039,5.70839977,3.34639977,-0.02604491,1.34638628,0.03426016,"3,585.52",
0.39370078,0.19685039,5.9053998,3.5433998,-0.02329438,1.3280414,0.04088169,"3,707.72",
0.39370078,0.19685039,6.10200024,3.74000024,-0.02031665,1.30194096,0.05027351,"3,830.30",
0.39370078,0.19685039,6.29899979,3.93699979,-0.01772225,1.26550507,0.06041582,"3,952.10",
0.39370078,0.19685039,6.49580002,4.13380002,-0.01588904,1.2198584,0.06836803,"4,074.00",
0.39370078,0.19685039,6.69259977,4.33059977,-0.01442817,1.16886019,0.07198886,"4,196.14",
0.39370078,0.19685039,6.88940001,4.52740001,-0.01258333,1.11618685,0.07208156,"4,318.26",
0.39370078,0.19685039,7.08640003,4.72440003,-0.01028289,1.06528992,0.07123155,"4,440.04",
0.39370078,0.19685039,7.28340006,4.92140006,-0.00773236,1.01472172,0.07151383,"4,562.27",
0.39370078,0.19685039,7.48019981,5.11819981,-0.00537086,0.9633264,0.07439931,"4,684.19",
0.39370078,0.19685039,7.67679977,5.31479977,-0.00350416,0.90814404,0.07940366,"4,806.13",
0.39370078,0.19685039,7.8737998,5.5117998,-0.00225558,0.84787354,0.085781,"4,927.95",
0.39370078,0.19685039,8.07059956,5.70859956,-0.00197359,0.78122124,0.09271863,"5,049.81",
0.39370078,0.19685039,8.26739979,5.90539979,-0.00264917,0.7082797,0.09754388,"5,171.61",
0.39370078,0.19685039,8.46440029,6.10240029,-0.00415441,0.63145456,0.09987815,"5,293.10",
0.39370078,0.19685039,8.66119957,6.29919957,-0.00579718,0.55332984,0.09807043,"5,414.98",
0.39370078,0.19685039,8.85820007,6.49620007,-0.00719254,0.47790393,0.09182358,"5,536.62",
0.39370078,0.19685039,9.05480003,6.69280003,-0.00777057,0.40852989,0.08329565,"5,658.19",
0.39370078,0.19685039,9.25160027,6.88960027,-0.00785229,0.34597744,0.07345806,"5,779.71",
0.39370078,0.19685039,9.44859982,7.08659982,-0.00737013,0.29207937,0.06283786,"5,901.25",
0.39370078,0.19685039,9.64540005,7.28340005,-0.00657422,0.24570381,0.05312574,"6,023.05",
0.39370078,0.19685039,9.84220028,7.48020028,-0.00575954,0.20657453,0.04475158,"6,144.43",
0.39370078,0.19685039,10.03899956,7.67699956,-0.00491747,0.1738777,0.03725942,"6,266.14",
0.39370078,0.19685039,10.23620033,7.87420033,-0.00413271,0.1464583,0.03108045,"6,387.62",
0.39370078,0.19685039,10.43280029,8.07080029,-0.00351154,0.12377627,0.02571812,"6,509.49",
0.39370078,0.19685039,10.62959957,8.26759957,-0.0028675,0.10467827,0.02119903,"6,631.44",
0.39370078,0.19685039,10.8263998,8.4643998,-0.00239918,0.08896257,0.01760569,"6,753.01",
0.39370078,0.19685039,11.02340031,8.66140031,-0.00195614,0.07568387,0.01461744,"6,874.60",
0.39370078,0.39370078,0.0002,-2.3618,-0.00339261,0.07254566,-0.02662248,28.3561,
0.39370078,0.39370078,0.19660001,-2.16539999,-0.00402857,0.08462795,-0.03193423,150.7261,
0.39370078,0.39370078,0.39340001,-1.96859999,-0.00490901,0.09998804,-0.03896391,272.5761,
0.39370078,0.39370078,0.59039998,-1.77160002,-0.00616027,0.11880212,-0.04758249,394.4261,
0.39370078,0.39370078,0.78740001,-1.57459999,-0.00760381,0.14169732,-0.05843127,516.1462,
0.39370078,0.39370078,0.98400003,-1.37799997,-0.00961428,0.16982354,-0.07234514,638.2961,
0.39370078,0.39370078,1.18079996,-1.18120004,-0.01212791,0.20426561,-0.08993651,760.3661,
0.39370078,0.39370078,1.37759995,-0.98440005,-0.01544453,0.24700257,-0.11244052,882.2461,
0.39370078,0.39370078,1.57459998,-0.78740002,-0.01973969,0.30078613,-0.14158957,"1,004.26",
0.39370078,0.39370078,1.77139997,-0.59060003,-0.02518632,0.36826822,-0.17905794,"1,126.52",
0.39370078,0.39370078,1.96819997,-0.39380003,-0.03133147,0.45502047,-0.22831231,"1,248.65",
0.39370078,0.39370078,2.1652,-0.1968,-0.03636713,0.56788897,-0.28805118,"1,370.78",
0.39370078,0.39370078,2.36199999,-1E-08,-0.03379178,0.72169694,-0.35422245,"1,492.96",
0.39370078,0.39370078,2.55879998,0.19679998,-0.01397436,0.92409462,-0.39193431,"1,614.85",
0.39370078,0.39370078,2.75559998,0.39359998,0.00718088,1.13746266,-0.34832886,"1,736.94",
0.39370078,0.39370078,2.95239997,0.59039997,-0.0015709,1.30024523,-0.25489987,"1,858.74",
0.39370078,0.39370078,3.1494,0.7874,-0.0294176,1.40801796,-0.16963431,"1,980.70",
0.39370078,0.39370078,3.34640002,0.98440002,-0.05867077,1.47430004,-0.10604528,"2,102.54",
