% X,Y,Z(stage),Zmagnet,Field X (T),Field Y (T),Field Z (T),
-0.39370078,0.5905512,0.98400003,-11.37799997,-0.00002426,0.00074725,-0.00008401,
-0.39370078,0.5905512,1.18079996,-11.18120004,-0.00000467,0.00078632,-0.00016957,
-0.39370078,0.5905512,1.37779999,-10.98420001,0.00005166,0.00084331,-0.00016846,
-0.39370078,0.5905512,1.57459998,-10.78740002,-0.00000082,0.00082715,-0.00020771,
-0.39370078,0.5905512,1.77139997,-10.59060003,-0.00001299,0.00094674,-0.0001227,
-0.39370078,0.5905512,1.96819997,-10.39380003,-0.00000471,0.00108768,-0.00021483,
-0.39370078,0.5905512,2.16499996,-10.19700004,0.00000136,0.00106437,-0.00031383,
-0.39370078,0.5905512,2.36199999,-10.00000001,0.00002875,0.00113475,-0.00028667,
-0.39370078,0.5905512,2.55879998,-9.80320002,0.0000312,0.00115581,-0.00030235,
-0.39370078,0.5905512,2.75559998,-9.60640002,-0.00001943,0.00134921,-0.00035783,
-0.39370078,0.5905512,2.95239997,-9.40960003,-0.00004875,0.00141643,-0.0004202,
-0.39370078,0.5905512,3.1494,-9.2126,0.00004889,0.00150216,-0.00039238,
-0.39370078,0.5905512,3.34640002,-9.01559998,0.00000204,0.00166353,-0.00038545,
-0.39370078,0.5905512,3.54299998,-8.81900002,-0.00001713,0.001794,-0.00050214,
-0.39370078,0.5905512,3.73979998,-8.62220002,0.00001765,0.00192149,-0.00052093,
-0.39370078,0.5905512,3.9368,-8.4252,0.00003202,0.00211184,-0.00052133,
-0.39370078,0.5905512,4.13360023,-8.22839977,0.00003336,0.0022316,-0.00057878,
-0.39370078,0.5905512,4.33039999,-8.03160001,-0.00000145,0.00243202,-0.00066914,
-0.39370078,0.5905512,4.52720022,-7.83479978,0.00005693,0.00268864,-0.00070037,
-0.39370078,0.5905512,4.72440004,-7.63759996,0.00004579,0.00291824,-0.00082736,
-0.39370078,0.5905512,4.921,-7.441,0.00002808,0.00319849,-0.00092226,
-0.39370078,0.5905512,5.11780024,-7.24419976,0.00001323,0.00353684,-0.00103041,
-0.39370078,0.5905512,5.31459999,-7.04740001,0.00003301,0.00381284,-0.00116948,
-0.39370078,0.5905512,5.51160002,-6.85039998,0.00004048,0.00421366,-0.00127847,
-0.39370078,0.5905512,5.70839977,-6.65360023,0.00005496,0.00463114,-0.00137795,
-0.39370078,0.5905512,5.9052,-6.4568,0.00009127,0.00511887,-0.00160389,
-0.39370078,0.5905512,6.10200024,-6.25999976,0.00011156,0.00568077,-0.00178811,
-0.39370078,0.5905512,6.29920006,-6.06279994,0.0000864,0.00626517,-0.00202079,
-0.39370078,0.5905512,6.49580002,-5.86619998,0.0001099,0.00696142,-0.00239161,
-0.39370078,0.5905512,6.69259977,-5.66940023,0.00014446,0.00774751,-0.00269796,
-0.39370078,0.5905512,6.88940001,-5.47259999,0.00011364,0.00862784,-0.00307005,
-0.39370078,0.5905512,7.08640003,-5.27559997,0.00011543,0.00958701,-0.00348786,
-0.39370078,0.5905512,7.28340006,-5.07859994,0.00016568,0.01077118,-0.0040803,
-0.39370078,0.5905512,7.48000002,-4.88199998,0.00018956,0.01211781,-0.00458229,
-0.39370078,0.5905512,7.67679977,-4.68520023,0.00031451,0.0136573,-0.00535374,
-0.39370078,0.5905512,7.8737998,-4.4882002,0.0003627,0.01539745,-0.0062132,
-0.39370078,0.5905512,8.07059956,-4.29140044,0.00044641,0.01751592,-0.00722359,
-0.39370078,0.5905512,8.26739979,-4.09460021,0.00057178,0.01986878,-0.00840904,
-0.39370078,0.5905512,8.46420002,-3.89779998,0.00061606,0.022694,-0.00985891,
-0.39370078,0.5905512,8.66139984,-3.70060016,0.00075488,0.02596867,-0.01165932,
-0.39370078,0.5905512,8.8579998,-3.5040002,0.00091342,0.02982937,-0.01376864,
-0.39370078,0.5905512,9.05480003,-3.30719997,0.0011616,0.03430935,-0.01625285,
-0.39370078,0.5905512,9.25160027,-3.11039973,0.00146605,0.03973655,-0.01930195,
-0.39370078,0.5905512,9.44859982,-2.91340018,0.00179947,0.04604956,-0.02295119,
-0.39370078,0.5905512,9.64540005,-2.71659995,0.00222589,0.05363427,-0.02751916,
-0.39370078,0.5905512,9.8423996,-2.5196004,0.00278556,0.06255147,-0.03320027,
-0.39370078,0.5905512,10.03899956,-2.32300044,0.0034515,0.07348505,-0.04001661,
-0.39370078,0.5905512,10.23600006,-2.12599994,0.00437832,0.08639504,-0.04852144,
-0.39370078,0.5905512,10.43280029,-1.92919971,0.00549811,0.10212342,-0.05912137,
-0.39370078,0.5905512,10.62959957,-1.73240043,0.00697655,0.12121286,-0.07251069,
-0.39370078,0.5905512,10.8263998,-1.5356002,0.00893553,0.14441537,-0.08911935,
-0.39370078,0.5905512,11.02340031,-1.33859969,0.0115807,0.17302614,-0.11028983,
-0.19685039,-0.5905512,0.0002,-12.3618,-0.00003093,0.00055648,0.00006941,
-0.19685039,-0.5905512,0.19660001,-12.16539999,-0.00002999,0.00057457,0.00006514,
-0.19685039,-0.5905512,0.39340001,-11.96859999,-0.00005515,0.00061985,0.00004876,
-0.19685039,-0.5905512,0.59039998,-11.77160002,-0.00006752,0.0006846,0.00006494,
-0.19685039,-0.5905512,0.78740001,-11.57459999,-0.00003062,0.00072173,0.00016635,
-0.19685039,-0.5905512,0.98400003,-11.37799997,-0.00000671,0.00074528,0.00009404,
-0.19685039,-0.5905512,1.18079996,-11.18120004,0.00002994,0.00080428,0.00012383,
-0.19685039,-0.5905512,1.37779999,-10.98420001,-0.00001263,0.00091058,0.00017375,
-0.19685039,-0.5905512,1.57459998,-10.78740002,0.00003993,0.00086517,0.00016464,
-0.19685039,-0.5905512,1.77139997,-10.59060003,0.0000107,0.00099351,0.00017171,
-0.19685039,-0.5905512,1.96819997,-10.39380003,0.0000119,0.00109028,0.00016038,
-0.19685039,-0.5905512,2.16499996,-10.19700004,0.00002284,0.00112246,0.00018498,
-0.19685039,-0.5905512,2.36199999,-10.00000001,0.00000773,0.0011717,0.00019966,
-0.19685039,-0.5905512,2.55879998,-9.80320002,-0.00001527,0.00119459,0.00020875,
-0.19685039,-0.5905512,2.75559998,-9.60640002,-0.00008071,0.00140228,0.00024253,
-0.19685039,-0.5905512,2.95239997,-9.40960003,-0.00002816,0.00146456,0.00028609,
-0.19685039,-0.5905512,3.1494,-9.2126,-0.00005722,0.00161762,0.00030988,
-0.19685039,-0.5905512,3.34640002,-9.01559998,-0.00003452,0.00165757,0.00034611,
-0.19685039,-0.5905512,3.54299998,-8.81900002,0.00003734,0.00174768,0.00039696,
-0.19685039,-0.5905512,3.73979998,-8.62220002,0.00000316,0.0019534,0.00046271,
-0.19685039,-0.5905512,3.9368,-8.4252,0.00000238,0.00211506,0.0004762,
-0.19685039,-0.5905512,4.13360023,-8.22839977,0.00002281,0.00227422,0.00054421,
-0.19685039,-0.5905512,4.33039999,-8.03160001,-0.00000488,0.00249598,0.00058585,
-0.19685039,-0.5905512,4.52720022,-7.83479978,0.00001118,0.00273503,0.0006674,
-0.19685039,-0.5905512,4.72440004,-7.63759996,-0.0000601,0.00295549,0.00074729,
-0.19685039,-0.5905512,4.921,-7.441,-0.00001471,0.00321459,0.00081801,
-0.19685039,-0.5905512,5.11780024,-7.24419976,-0.00000249,0.00350702,0.00090819,
-0.19685039,-0.5905512,5.31459999,-7.04740001,-0.00002002,0.00388465,0.00101407,
-0.19685039,-0.5905512,5.51160002,-6.85039998,-0.00007283,0.00429247,0.00119596,
-0.19685039,-0.5905512,5.70839977,-6.65360023,-0.00007108,0.00465882,0.00142176,
-0.19685039,-0.5905512,5.9052,-6.4568,-0.00008216,0.00518017,0.00155343,
-0.19685039,-0.5905512,6.10200024,-6.25999976,-0.00005258,0.0056933,0.00176485,
-0.19685039,-0.5905512,6.29920006,-6.06279994,-0.0000525,0.00634824,0.00198268,
-0.19685039,-0.5905512,6.49580002,-5.86619998,-0.00010279,0.00704054,0.00227396,
-0.19685039,-0.5905512,6.69259977,-5.66940023,-0.00014066,0.00777065,0.00258724,
-0.19685039,-0.5905512,6.88940001,-5.47259999,-0.00019423,0.00872425,0.00301323,
-0.19685039,-0.5905512,7.08640003,-5.27559997,-0.00017662,0.00975692,0.00342354,
-0.19685039,-0.5905512,7.28340006,-5.07859994,-0.00017228,0.01097026,0.00388964,
-0.19685039,-0.5905512,7.48000002,-4.88199998,-0.00021805,0.0122256,0.00454547,
-0.19685039,-0.5905512,7.67679977,-4.68520023,-0.00022193,0.01382239,0.00526219,
-0.19685039,-0.5905512,7.8737998,-4.4882002,-0.00032244,0.0157204,0.00606848,
-0.19685039,-0.5905512,8.07059956,-4.29140044,-0.00032235,0.01783036,0.00709801,
-0.19685039,-0.5905512,8.26739979,-4.09460021,-0.00041068,0.02023759,0.00828971,
-0.19685039,-0.5905512,8.46420002,-3.89779998,-0.00052122,0.02312279,0.00975124,
-0.19685039,-0.5905512,8.66139984,-3.70060016,-0.00059429,0.02645108,0.01150743,
-0.19685039,-0.5905512,8.8579998,-3.5040002,-0.00068744,0.03044906,0.01350445,
-0.19685039,-0.5905512,9.05480003,-3.30719997,-0.00074636,0.03506155,0.01599039,
-0.19685039,-0.5905512,9.25160027,-3.11039973,-0.00096903,0.04060323,0.01903835,
-0.19685039,-0.5905512,9.44859982,-2.91340018,-0.00120796,0.04711716,0.02264956,
-0.19685039,-0.5905512,9.64540005,-2.71659995,-0.00136055,0.05493082,0.02722617,
-0.19685039,-0.5905512,9.8423996,-2.5196004,-0.00166523,0.06427146,0.03270735,
-0.19685039,-0.5905512,10.03899956,-2.32300044,-0.00199834,0.07554506,0.03958054,
-0.19685039,-0.5905512,10.23600006,-2.12599994,-0.00243707,0.08906323,0.04792707,
-0.19685039,-0.5905512,10.43280029,-1.92919971,-0.00302131,0.10533491,0.05845431,
-0.19685039,-0.5905512,10.62959957,-1.73240043,-0.00374565,0.12530921,0.07159475,
-0.19685039,-0.5905512,10.8263998,-1.5356002,-0.00464325,0.14958116,0.08825532,
-0.19685039,-0.5905512,11.02340031,-1.33859969,-0.00576528,0.17950538,0.10935781,
-0.19685039,-0.39370078,0.0002,-12.3618,-0.00001291,0.00056231,0.00002139,
-0.19685039,-0.39370078,0.19660001,-12.16539999,0.00003158,0.00063019,0.0000552,
-0.19685039,-0.39370078,0.39340001,-11.96859999,-0.00003064,0.00062365,0.00006928,
-0.19685039,-0.39370078,0.59039998,-11.77160002,-0.00000231,0.00066701,0.00008292,
-0.19685039,-0.39370078,0.78740001,-11.57459999,-0.00003026,0.00069975,0.00009584,
-0.19685039,-0.39370078,0.98400003,-11.37799997,-0.00008049,0.00075355,0.00004769,
-0.19685039,-0.39370078,1.18079996,-11.18120004,0.00003066,0.00080102,0.00009816,
-0.19685039,-0.39370078,1.37779999,-10.98420001,0.00001529,0.00083286,0.00007125,
-0.19685039,-0.39370078,1.57459998,-10.78740002,0.00002828,0.00093476,0.00008683,
-0.19685039,-0.39370078,1.77139997,-10.59060003,0.00000288,0.00098281,0.00009604,
-0.19685039,-0.39370078,1.96819997,-10.39380003,-0.00000476,0.0011,0.00006576,
-0.19685039,-0.39370078,2.16499996,-10.19700004,0.00003081,0.00114362,0.00010504,
-0.19685039,-0.39370078,2.36199999,-10.00000001,0.0000293,0.00117476,0.00011046,
-0.19685039,-0.39370078,2.55879998,-9.80320002,-0.00000775,0.00126054,0.00012011,
-0.19685039,-0.39370078,2.75559998,-9.60640002,-0.00005948,0.00136486,0.00018033,
-0.19685039,-0.39370078,2.95239997,-9.40960003,-0.00004197,0.00143835,0.0001538,
-0.19685039,-0.39370078,3.1494,-9.2126,-0.00005169,0.00152301,0.00018864,
-0.19685039,-0.39370078,3.34640002,-9.01559998,-0.00001385,0.00167566,0.0001828,
-0.19685039,-0.39370078,3.54299998,-8.81900002,-0.00003097,0.00177214,0.00023866,
-0.19685039,-0.39370078,3.73979998,-8.62220002,-0.0000278,0.00199611,0.00023945,
-0.19685039,-0.39370078,3.9368,-8.4252,-0.00006208,0.00212512,0.00030425,
-0.19685039,-0.39370078,4.13360023,-8.22839977,-0.00001662,0.00231908,0.00032585,
-0.19685039,-0.39370078,4.33039999,-8.03160001,-0.00001924,0.00254906,0.00034267,
-0.19685039,-0.39370078,4.52720022,-7.83479978,-0.0000379,0.00278923,0.00045285,
-0.19685039,-0.39370078,4.72440004,-7.63759996,-0.00003386,0.00296235,0.00050895,
-0.19685039,-0.39370078,4.921,-7.441,-0.00000477,0.00328451,0.00052235,
-0.19685039,-0.39370078,5.11780024,-7.24419976,-0.00005917,0.00357427,0.00064798,
-0.19685039,-0.39370078,5.31459999,-7.04740001,-0.00006703,0.00390277,0.00067495,
-0.19685039,-0.39370078,5.51160002,-6.85039998,0.00000908,0.004322,0.0007979,
-0.19685039,-0.39370078,5.70839977,-6.65360023,-0.000042,0.00473879,0.00095533,
-0.19685039,-0.39370078,5.9052,-6.4568,-0.00006333,0.00530051,0.0010266,
-0.19685039,-0.39370078,6.10200024,-6.25999976,-0.00001894,0.00581522,0.00123148,
-0.19685039,-0.39370078,6.29920006,-6.06279994,-0.00009032,0.00646088,0.0013395,
-0.19685039,-0.39370078,6.49580002,-5.86619998,-0.00009856,0.00720394,0.00147551,
-0.19685039,-0.39370078,6.69259977,-5.66940023,-0.0001454,0.00803979,0.00171101,
-0.19685039,-0.39370078,6.88940001,-5.47259999,-0.00010377,0.00890552,0.00200159,
-0.19685039,-0.39370078,7.08640003,-5.27559997,-0.00012812,0.01004136,0.00228595,
-0.19685039,-0.39370078,7.28340006,-5.07859994,-0.00021055,0.01128048,0.00262136,
-0.19685039,-0.39370078,7.48000002,-4.88199998,-0.00018343,0.012694,0.00305902,
-0.19685039,-0.39370078,7.67679977,-4.68520023,-0.00021334,0.01433483,0.00352529,
-0.19685039,-0.39370078,7.8737998,-4.4882002,-0.00026575,0.016233,0.00407003,
-0.19685039,-0.39370078,8.07059956,-4.29140044,-0.00021591,0.0183957,0.00475797,
-0.19685039,-0.39370078,8.26739979,-4.09460021,-0.00040184,0.02102035,0.00559092,
-0.19685039,-0.39370078,8.46420002,-3.89779998,-0.00039309,0.02406464,0.00653079,
-0.19685039,-0.39370078,8.66139984,-3.70060016,-0.00048678,0.0276063,0.00766987,
-0.19685039,-0.39370078,8.8579998,-3.5040002,-0.00052601,0.03177196,0.00905836,
-0.19685039,-0.39370078,9.05480003,-3.30719997,-0.00065473,0.03675352,0.0107161,
-0.19685039,-0.39370078,9.25160027,-3.11039973,-0.00079076,0.04262113,0.01280677,
-0.19685039,-0.39370078,9.44859982,-2.91340018,-0.00090775,0.04969032,0.01528878,
-0.19685039,-0.39370078,9.64540005,-2.71659995,-0.00114797,0.05799082,0.01830087,
-0.19685039,-0.39370078,9.8423996,-2.5196004,-0.00135627,0.06802459,0.02198025,
-0.19685039,-0.39370078,10.03899956,-2.32300044,-0.00168962,0.08013233,0.02673713,
-0.19685039,-0.39370078,10.23600006,-2.12599994,-0.00199338,0.09480913,0.03236312,
-0.19685039,-0.39370078,10.43280029,-1.92919971,-0.00242653,0.11264054,0.03957681,
-0.19685039,-0.39370078,10.62959957,-1.73240043,-0.00292746,0.13436644,0.04842806,
-0.19685039,-0.39370078,10.8263998,-1.5356002,-0.00364543,0.161078,0.05992162,
-0.19685039,-0.39370078,11.02340031,-1.33859969,-0.00456239,0.19407561,0.07417822,
-0.19685039,-0.19685039,0.0002,-12.3618,-0.00000174,0.00059065,0.00007539,
-0.19685039,-0.19685039,0.19660001,-12.16539999,0.00005074,0.00058735,0.0000189,
-0.19685039,-0.19685039,0.39340001,-11.96859999,-0.00003893,0.00063974,0.00005954,
-0.19685039,-0.19685039,0.59039998,-11.77160002,-0.00000127,0.00069662,0.00000922,
-0.19685039,-0.19685039,0.78740001,-11.57459999,-0.00002538,0.00070111,0.00001908,
-0.19685039,-0.19685039,0.98400003,-11.37799997,-0.00007434,0.00075547,0.0000414,
-0.19685039,-0.19685039,1.18079996,-11.18120004,0.00000595,0.00082335,0.00009905,
-0.19685039,-0.19685039,1.37779999,-10.98420001,-0.00001947,0.00084449,0.0000306,
-0.19685039,-0.19685039,1.57459998,-10.78740002,0.00004007,0.00093271,0.00004259,
-0.19685039,-0.19685039,1.77139997,-10.59060003,-0.00000992,0.00101445,0.00006711,
-0.19685039,-0.19685039,1.96819997,-10.39380003,0.00000286,0.00102638,0.00000923,
-0.19685039,-0.19685039,2.16499996,-10.19700004,0.00000624,0.0010974,0.00003364,
-0.19685039,-0.19685039,2.36199999,-10.00000001,0.00000745,0.00116077,0.00004079,
-0.19685039,-0.19685039,2.55879998,-9.80320002,-0.00008974,0.00129788,0.00006969,
-0.19685039,-0.19685039,2.75559998,-9.60640002,-0.00002226,0.00135495,0.00007871,
-0.19685039,-0.19685039,2.95239997,-9.40960003,-0.00000668,0.00148806,0.00007859,
-0.19685039,-0.19685039,3.1494,-9.2126,0.00001086,0.00152803,0.00002702,
-0.19685039,-0.19685039,3.34640002,-9.01559998,-0.00006724,0.00168313,0.00008905,
-0.19685039,-0.19685039,3.54299998,-8.81900002,0.00003836,0.00181902,0.000077,
-0.19685039,-0.19685039,3.73979998,-8.62220002,-0.00001539,0.00198759,0.00012912,
-0.19685039,-0.19685039,3.9368,-8.4252,-0.00005343,0.00213696,0.00013106,
-0.19685039,-0.19685039,4.13360023,-8.22839977,0.00000225,0.00231373,0.00015335,
-0.19685039,-0.19685039,4.33039999,-8.03160001,0.00000593,0.00250627,0.00016948,
-0.19685039,-0.19685039,4.52720022,-7.83479978,0.0000051,0.00272367,0.00017662,
-0.19685039,-0.19685039,4.72440004,-7.63759996,0.00000788,0.00302106,0.00021665,
-0.19685039,-0.19685039,4.921,-7.441,-0.00001774,0.0032973,0.000273,
-0.19685039,-0.19685039,5.11780024,-7.24419976,-0.00001157,0.00365099,0.00026837,
-0.19685039,-0.19685039,5.31459999,-7.04740001,-0.00004217,0.00400997,0.00035438,
-0.19685039,-0.19685039,5.51160002,-6.85039998,-0.00008987,0.00440712,0.00041675,
-0.19685039,-0.19685039,5.70839977,-6.65360023,-0.0000927,0.00483246,0.0004773,
-0.19685039,-0.19685039,5.9052,-6.4568,-0.00002171,0.00527995,0.00050626,
-0.19685039,-0.19685039,6.10200024,-6.25999976,-0.00001519,0.00592666,0.00057606,
-0.19685039,-0.19685039,6.29920006,-6.06279994,-0.00007886,0.00658983,0.00066358,
-0.19685039,-0.19685039,6.49580002,-5.86619998,-0.00007749,0.00732322,0.000728,
-0.19685039,-0.19685039,6.69259977,-5.66940023,-0.00009375,0.00811011,0.00084463,
-0.19685039,-0.19685039,6.88940001,-5.47259999,-0.00012782,0.00910348,0.00093744,
-0.19685039,-0.19685039,7.08640003,-5.27559997,-0.00009297,0.01022262,0.00114955,
-0.19685039,-0.19685039,7.28340006,-5.07859994,-0.00011982,0.0114895,0.00126556,
-0.19685039,-0.19685039,7.48000002,-4.88199998,-0.00015276,0.01297635,0.0015182,
-0.19685039,-0.19685039,7.67679977,-4.68520023,-0.00020316,0.01465097,0.00168374,
-0.19685039,-0.19685039,7.8737998,-4.4882002,-0.00021861,0.01660291,0.00202745,
-0.19685039,-0.19685039,8.07059956,-4.29140044,-0.0001785,0.0188763,0.00234196,
-0.19685039,-0.19685039,8.26739979,-4.09460021,-0.00027058,0.02151783,0.00271936,
-0.19685039,-0.19685039,8.46420002,-3.89779998,-0.00028203,0.02464609,0.00323511,
-0.19685039,-0.19685039,8.66139984,-3.70060016,-0.00041184,0.02834001,0.00376774,
-0.19685039,-0.19685039,8.8579998,-3.5040002,-0.00040225,0.03262067,0.00440845,
-0.19685039,-0.19685039,9.05480003,-3.30719997,-0.00045291,0.03777313,0.00524605,
-0.19685039,-0.19685039,9.25160027,-3.11039973,-0.00061429,0.04387526,0.0062936,
-0.19685039,-0.19685039,9.44859982,-2.91340018,-0.00065572,0.05111828,0.00749618,
-0.19685039,-0.19685039,9.64540005,-2.71659995,-0.00085007,0.05974759,0.00898375,
-0.19685039,-0.19685039,9.8423996,-2.5196004,-0.00095477,0.0702235,0.01070177,
-0.19685039,-0.19685039,10.03899956,-2.32300044,-0.00116659,0.0829651,0.01302539,
-0.19685039,-0.19685039,10.23600006,-2.12599994,-0.00142258,0.09824355,0.01583227,
-0.19685039,-0.19685039,10.43280029,-1.92919971,-0.00169787,0.11692918,0.01925589,
-0.19685039,-0.19685039,10.62959957,-1.73240043,-0.00202033,0.13977946,0.02348071,
-0.19685039,-0.19685039,10.8263998,-1.5356002,-0.00244457,0.16788345,0.02917783,
-0.19685039,-0.19685039,11.02340031,-1.33859969,-0.00296574,0.20289509,0.03612661,
-0.19685039,0,0.0002,-12.3618,0.00003341,0.00056178,-0.00005569,
-0.19685039,0,0.19660001,-12.16539999,-0.00002086,0.00058067,-0.00001104,
-0.19685039,0,0.39340001,-11.96859999,-0.00002746,0.00059683,0.0000274,
-0.19685039,0,0.59039998,-11.77160002,-0.00000934,0.00071769,0.00000237,
-0.19685039,0,0.78740001,-11.57459999,-0.00006996,0.00074139,-0.00002155,
-0.19685039,0,0.98400003,-11.37799997,-0.0000348,0.000777,-0.00001917,
-0.19685039,0,1.18079996,-11.18120004,-0.00001302,0.00082582,-0.0000119,
-0.19685039,0,1.37779999,-10.98420001,-0.00000141,0.00085283,-0.00001303,
-0.19685039,0,1.57459998,-10.78740002,0.00001058,0.0009037,-0.00002837,
-0.19685039,0,1.77139997,-10.59060003,-0.00001615,0.00105434,-0.00000801,
-0.19685039,0,1.96819997,-10.39380003,0.00001487,0.00103832,-0.00006145,
-0.19685039,0,2.16499996,-10.19700004,-0.00004573,0.00110133,-0.00005421,
-0.19685039,0,2.36199999,-10.00000001,-0.00000991,0.00115114,-0.000003,
-0.19685039,0,2.55879998,-9.80320002,-0.00000467,0.00128023,-0.00002483,
-0.19685039,0,2.75559998,-9.60640002,-0.00002604,0.00138968,0.00001342,
-0.19685039,0,2.95239997,-9.40960003,-0.00001953,0.00146769,-0.00004943,
-0.19685039,0,3.1494,-9.2126,-0.00004408,0.00160227,-0.00003475,
-0.19685039,0,3.34640002,-9.01559998,-0.0000467,0.00175059,-0.00004896,
-0.19685039,0,3.54299998,-8.81900002,0.00000667,0.00181043,-0.0000213,
-0.19685039,0,3.73979998,-8.62220002,-0.00003681,0.00196663,-0.0000567,
-0.19685039,0,3.9368,-8.4252,-0.00003514,0.00213097,-0.00003602,
-0.19685039,0,4.13360023,-8.22839977,-0.00005695,0.00237108,-0.00006951,
-0.19685039,0,4.33039999,-8.03160001,0.00000784,0.00253889,-0.00005068,
-0.19685039,0,4.52720022,-7.83479978,-0.00000349,0.00275982,-0.00002238,
-0.19685039,0,4.72440004,-7.63759996,0.00001631,0.00304676,-0.00004655,
-0.19685039,0,4.921,-7.441,0.00005832,0.00328732,-0.00002775,
-0.19685039,0,5.11780024,-7.24419976,-0.00003529,0.00358789,-0.00006823,
-0.19685039,0,5.31459999,-7.04740001,-0.0000327,0.00399255,-0.00008518,
-0.19685039,0,5.51160002,-6.85039998,-0.00001139,0.00444045,-0.00000469,
-0.19685039,0,5.70839977,-6.65360023,-0.00001258,0.00484956,-0.0000378,
-0.19685039,0,5.9052,-6.4568,-0.00005879,0.00533576,-0.00005559,
-0.19685039,0,6.10200024,-6.25999976,-0.00004749,0.00588677,-0.00003969,
-0.19685039,0,6.29920006,-6.06279994,-0.00005698,0.00661577,-0.00005602,
-0.19685039,0,6.49580002,-5.86619998,-0.00004868,0.00735069,-0.00010387,
-0.19685039,0,6.69259977,-5.66940023,-0.00007262,0.008182,-0.00006364,
-0.19685039,0,6.88940001,-5.47259999,-0.0000218,0.00917863,-0.00003921,
-0.19685039,0,7.08640003,-5.27559997,-0.00007729,0.0102162,-0.00008534,
-0.19685039,0,7.28340006,-5.07859994,-0.00012807,0.01152003,-0.0000846,
-0.19685039,0,7.48000002,-4.88199998,-0.000064,0.01304359,-0.00012383,
-0.19685039,0,7.67679977,-4.68520023,-0.00017236,0.01468037,-0.00009913,
-0.19685039,0,7.8737998,-4.4882002,-0.00013677,0.01662103,-0.00012701,
-0.19685039,0,8.07059956,-4.29140044,-0.00012259,0.01898509,-0.00017233,
-0.19685039,0,8.26739979,-4.09460021,-0.00018545,0.02157447,-0.000168,
-0.19685039,0,8.46420002,-3.89779998,-0.00020035,0.0247669,-0.00029647,
-0.19685039,0,8.66139984,-3.70060016,-0.00017638,0.02850961,-0.00026764,
-0.19685039,0,8.8579998,-3.5040002,-0.00026095,0.03289013,-0.00034594,
-0.19685039,0,9.05480003,-3.30719997,-0.00027859,0.03806114,-0.00038663,
-0.19685039,0,9.25160027,-3.11039973,-0.00027504,0.04415449,-0.00047273,
-0.19685039,0,9.44859982,-2.91340018,-0.00033431,0.05153085,-0.00052573,
-0.19685039,0,9.64540005,-2.71659995,-0.00041764,0.06030418,-0.00072533,
-0.19685039,0,9.8423996,-2.5196004,-0.00047523,0.07088209,-0.00090733,
-0.19685039,0,10.03899956,-2.32300044,-0.00058679,0.08372505,-0.00100455,
-0.19685039,0,10.23600006,-2.12599994,-0.00065611,0.09915843,-0.00130024,
-0.19685039,0,10.43280029,-1.92919971,-0.00081613,0.1181014,-0.0016995,
-0.19685039,0,10.62959957,-1.73240043,-0.00083704,0.14131949,-0.00209129,
-0.19685039,0,10.8263998,-1.5356002,-0.00102561,0.16986618,-0.00270533,
-0.19685039,0,11.02340031,-1.33859969,-0.00118581,0.2053966,-0.00332676,
-0.19685039,0.19685039,0.0002,-12.3618,-0.00000169,0.0005964,-0.00000359,
-0.19685039,0.19685039,0.19660001,-12.16539999,-0.00000475,0.00059244,-0.00003296,
-0.19685039,0.19685039,0.39340001,-11.96859999,-0.00001773,0.0006803,-0.00007033,
-0.19685039,0.19685039,0.59039998,-11.77160002,-0.00002761,0.00068017,-0.0000358,
-0.19685039,0.19685039,0.78740001,-11.57459999,-0.00002077,0.0007029,-0.00001325,
-0.19685039,0.19685039,0.98400003,-11.37799997,-0.00005205,0.00070619,-0.00004074,
-0.19685039,0.19685039,1.18079996,-11.18120004,-0.00007895,0.00081483,-0.0000367,
-0.19685039,0.19685039,1.37779999,-10.98420001,0.00003058,0.00088333,-0.000071,
-0.19685039,0.19685039,1.57459998,-10.78740002,0.00001263,0.0008734,-0.00010985,
-0.19685039,0.19685039,1.77139997,-10.59060003,-0.00000874,0.00099598,-0.00007985,
-0.19685039,0.19685039,1.96819997,-10.39380003,0.00000942,0.00105046,-0.00009272,
-0.19685039,0.19685039,2.16499996,-10.19700004,0.00000222,0.00111813,-0.00011699,
-0.19685039,0.19685039,2.36199999,-10.00000001,0.00002955,0.00121071,-0.00014427,
-0.19685039,0.19685039,2.55879998,-9.80320002,0.00003036,0.00128865,-0.0001031,
-0.19685039,0.19685039,2.75559998,-9.60640002,-0.00005375,0.00134574,-0.00011947,
-0.19685039,0.19685039,2.95239997,-9.40960003,-0.0000274,0.00145144,-0.0001722,
-0.19685039,0.19685039,3.1494,-9.2126,-0.00003588,0.00155988,-0.00012085,
-0.19685039,0.19685039,3.34640002,-9.01559998,-0.00002591,0.00164196,-0.00014052,
-0.19685039,0.19685039,3.54299998,-8.81900002,-0.00004251,0.00181008,-0.00018255,
-0.19685039,0.19685039,3.73979998,-8.62220002,0.00003408,0.00202115,-0.00018411,
-0.19685039,0.19685039,3.9368,-8.4252,-0.00000437,0.00214317,-0.00025487,
-0.19685039,0.19685039,4.13360023,-8.22839977,-0.00003605,0.00236683,-0.00026743,
-0.19685039,0.19685039,4.33039999,-8.03160001,-0.00002456,0.00254215,-0.00033916,
-0.19685039,0.19685039,4.52720022,-7.83479978,0.00003843,0.00274436,-0.00028035,
-0.19685039,0.19685039,4.72440004,-7.63759996,0.00005597,0.00300454,-0.00028416,
